alias_address,alias_city,Type,georeferencingString
VIA DE PAOLIS,CODROIPO,POLYGON,CODROIPO
VIA DEGLI,CODROIPO,POLYGON,CODROIPO
VIA DEGLI ACERI,CODROIPO,POLYGON,CODROIPO
VIA DEGLI OLMI,CODROIPO,POLYGON,CODROIPO
VIA DEGLI ONTANI,CODROIPO,POLYGON,CODROIPO
VIA DEGLI ORTI,CODROIPO,POLYGON,CODROIPO
VIA DEGLI OTTANI,CODROIPO,POLYGON,CODROIPO
VIA DEI BAS,CODROIPO,POLYGON,CODROIPO
VIA DEI CACCIATORI,CODROIPO,POLYGON,CODROIPO
VIA DEI CARPINI,CODROIPO,POLYGON,CODROIPO
VIA DEI DOGI,CODROIPO,POLYGON,CODROIPO
VIA DEI FRASSINI,CODROIPO,POLYGON,CODROIPO
VIA DEI GELSI,CODROIPO,POLYGON,CODROIPO
VIA DEI PINI,CODROIPO,POLYGON,CODROIPO
VIA DEI PIOPPI,CODROIPO,POLYGON,CODROIPO
VIA DEI PLATANI,CODROIPO,POLYGON,CODROIPO
VIA DEI PRATI,CODROIPO,POLYGON,CODROIPO
VIA DEI SOMEDA,CODROIPO,POLYGON,CODROIPO
VIA DEI TIGLI,CODROIPO,POLYGON,CODROIPO
VIA DEI VAI,CODROIPO,POLYGON,CODROIPO
VIA DEL FORTE,CODROIPO,POLYGON,CODROIPO
VIA DEL GIARDINO,CODROIPO,POLYGON,CODROIPO
VIA DEL GUADO,CODROIPO,POLYGON,CODROIPO
VIA DEL LEDRA,CODROIPO,POLYGON,CODROIPO
VIA DEL PONTE,CODROIPO,POLYGON,CODROIPO
VIA DEL PORTELUZZO,CODROIPO,POLYGON,CODROIPO
VIA DEL SANTUARIO,CODROIPO,POLYGON,CODROIPO
VIA DEL SUEI,CODROIPO,POLYGON,CODROIPO
VIA DELL' EMIGRANTE,CODROIPO,POLYGON,CODROIPO
VIA DELLA BRAIDA,CODROIPO,POLYGON,CODROIPO
VIA DELLA CHIESA,CODROIPO,POLYGON,CODROIPO
VIA DELLA FORNACE,CODROIPO,POLYGON,CODROIPO
VIA DELLA MADONNINA,CODROIPO,POLYGON,CODROIPO
VIA DELLA RIMEMBRANZE,CODROIPO,POLYGON,CODROIPO
VIA DELLA ROSTA,CODROIPO,POLYGON,CODROIPO
VIA DELLA SEGHERIA,CODROIPO,POLYGON,CODROIPO
VIA DELLA VENERANDA,CODROIPO,POLYGON,CODROIPO
VIA DELLA VIGNA VECCHIA,CODROIPO,POLYGON,CODROIPO
VIA DELLE ACACIE,CODROIPO,POLYGON,CODROIPO
VIA DELLE BETULLE,CODROIPO,POLYGON,CODROIPO
VIA DELLE QUERCE,CODROIPO,POLYGON,CODROIPO
VIA DELLE SCUOLE,CODROIPO,POLYGON,CODROIPO
VIA DELLE SERRE,CODROIPO,POLYGON,CODROIPO
VIA DELLE TORRI,CODROIPO,POLYGON,CODROIPO
VIA DELLE VIGNE,CODROIPO,POLYGON,CODROIPO
VIA DELLO STELLA,CODROIPO,POLYGON,CODROIPO
VIA DI RIVA,CODROIPO,POLYGON,CODROIPO
VIA DIVISIONE JULIA,CODROIPO,POLYGON,CODROIPO
VIA DOMENICO SCOLARI,CODROIPO,POLYGON,CODROIPO
VIA DON GIOVANNI MINZONI,CODROIPO,POLYGON,CODROIPO
VIA DON LUIGI STURZO,CODROIPO,POLYGON,CODROIPO
VIA DUE PLATANI,CODROIPO,POLYGON,CODROIPO
VIA ENRICO CENGARLE,CODROIPO,POLYGON,CODROIPO
VIA ENRICO MATTIA ZUZZI,CODROIPO,POLYGON,CODROIPO
VIA ERMES DI COLLOREDO,CODROIPO,POLYGON,CODROIPO
VIA ERMINIA,CODROIPO,POLYGON,CODROIPO
VIA ERMINIO FRUCH,CODROIPO,POLYGON,CODROIPO
VIA ETTORE CRIPPA,CODROIPO,POLYGON,CODROIPO
VIA EUROPA UNITA,CODROIPO,POLYGON,CODROIPO
VIA FAEDIS,CODROIPO,POLYGON,CODROIPO
VIA FERMO SOLARI,CODROIPO,POLYGON,CODROIPO
VIA FERROVIA,CODROIPO,POLYGON,CODROIPO
VIA FIUME,CODROIPO,POLYGON,CODROIPO
VIA F.LLI BATTELLINI,CODROIPO,POLYGON,CODROIPO
VIA F.LLI SAVOIA Z.A PICCOLA  DI MORO 2,CODROIPO,POLYGON,CODROIPO
VIA FLORIANO CANDONIO,CODROIPO,POLYGON,CODROIPO
VIA FLORIGERIO,CODROIPO,POLYGON,CODROIPO
VIA FORGARIA,CODROIPO,POLYGON,CODROIPO
VIA FORO BOARIO,CODROIPO,POLYGON,CODROIPO
VIA FRANCESCO OSTERMANN,CODROIPO,POLYGON,CODROIPO
VIA FRANCO BERTAGNOLLI,CODROIPO,POLYGON,CODROIPO
VIA FRATELLI CERVI,CODROIPO,POLYGON,CODROIPO
VIA FRATELLI ROSSELLI,CODROIPO,POLYGON,CODROIPO
VIA FRATELLI SAVOIA,CODROIPO,POLYGON,CODROIPO
VIA FRIULI,CODROIPO,POLYGON,CODROIPO
VIA FROVA,CODROIPO,POLYGON,CODROIPO
VIA G. DA PORDENONE,CODROIPO,POLYGON,CODROIPO
VIA G. E O. MARINELLI,CODROIPO,POLYGON,CODROIPO
VIA GABRIELE LUIGI PECILE,CODROIPO,POLYGON,CODROIPO
VIA G.DA PORDENONE,CODROIPO,POLYGON,CODROIPO
VIA GIACOMO MATTEOTTI,CODROIPO,POLYGON,CODROIPO
VIA GIACOMO PITTONI,CODROIPO,POLYGON,CODROIPO
VIA GIANFRANCESCO DA TOLMEZZO,CODROIPO,POLYGON,CODROIPO
VIA GIARDINI,CODROIPO,POLYGON,CODROIPO
VIA GIORGIO GATTERI,CODROIPO,POLYGON,CODROIPO
VIA GIORGIO MAINERIO,CODROIPO,POLYGON,CODROIPO
VIA GIOSUE' CARDUCCI,CODROIPO,POLYGON,CODROIPO
VIA GIOVANNI ANTONIO DA PORDENONE,CODROIPO,POLYGON,CODROIPO
VIA GIOVANNI BATTISTA CANDOTTI,CODROIPO,POLYGON,CODROIPO
VIA GIOVANNI BATTISTA GALLERIO,CODROIPO,POLYGON,CODROIPO
VIA GIOVANNI BATTISTA TONIOLO,CODROIPO,POLYGON,CODROIPO
VIA GIOVANNI DA UDINE,CODROIPO,POLYGON,CODROIPO
VIA GIULIO LOCATELLI,CODROIPO,POLYGON,CODROIPO
VIA GIUSEPPE BIANCHI,CODROIPO,POLYGON,CODROIPO
VIA GIUSEPPE ELLERO,CODROIPO,POLYGON,CODROIPO
VIA GIUSEPPE MARCOTTI,CODROIPO,POLYGON,CODROIPO
VIA GIUSEPPE MARTINA,CODROIPO,POLYGON,CODROIPO
VIA GIUSEPPE MAZZINI,CODROIPO,POLYGON,CODROIPO
VIA GIUSEPPE TUBARO,CODROIPO,POLYGON,CODROIPO
VIA GIUSEPPE VERDI,CODROIPO,POLYGON,CODROIPO
VIA GIUSTINO FORTUNATO,CODROIPO,POLYGON,CODROIPO
VIA GORIZIA,CODROIPO,POLYGON,CODROIPO
VIA GRADISCJE,CODROIPO,POLYGON,CODROIPO
VIA GRIULIS,CODROIPO,POLYGON,CODROIPO
VIA GROVIS,CODROIPO,POLYGON,CODROIPO
VIA I. ASCOLI,CODROIPO,POLYGON,CODROIPO
VIA I MAGGIO,CODROIPO,POLYGON,CODROIPO
VIA IMPERIA,CODROIPO,POLYGON,CODROIPO
VIA IMPERIAI,CODROIPO,POLYGON,CODROIPO
VIA INDIPENDENZA,CODROIPO,POLYGON,CODROIPO
VIA INVALIDI DEL LAVORO,CODROIPO,POLYGON,CODROIPO
VIA IPPOLITO NIEVO,CODROIPO,POLYGON,CODROIPO
VIA ISONZO,CODROIPO,POLYGON,CODROIPO
VIA ISTRIA,CODROIPO,POLYGON,CODROIPO
VIA ITALIA,CODROIPO,POLYGON,CODROIPO
VIA IV NOVEMBRE,CODROIPO,POLYGON,CODROIPO
VIA JACOPO PIRONA,CODROIPO,POLYGON,CODROIPO
VIA JACOPO TOMADINI,CODROIPO,POLYGON,CODROIPO
VIA L. CHIOZZA,CODROIPO,POLYGON,CODROIPO
VIA L. DE PAOLIS,CODROIPO,POLYGON,CODROIPO
VIA LANCIERI DI NOVARA,CODROIPO,POLYGON,CODROIPO
VIA LASIS,CODROIPO,POLYGON,CODROIPO
VIA LATISANA,CODROIPO,POLYGON,CODROIPO
VIA LIGNANO,CODROIPO,POLYGON,CODROIPO
VIA LINO ZANUSSI,CODROIPO,POLYGON,CODROIPO
VIA LIVENZA,CODROIPO,POLYGON,CODROIPO
VIA LONCA,CODROIPO,POLYGON,CODROIPO
VIA LOVARIA,CODROIPO,POLYGON,CODROIPO
VIA LUCA MONVERDE,CODROIPO,POLYGON,CODROIPO
VIA LUIGI DE PAULIS,CODROIPO,POLYGON,CODROIPO
VIA LUIGI FAIDUTTI,CODROIPO,POLYGON,CODROIPO
VIA MAIANO,CODROIPO,POLYGON,CODROIPO
VIA MALIGNANI,CODROIPO,POLYGON,CODROIPO
VIA MALOSARIE,CODROIPO,POLYGON,CODROIPO
VIA MANGIAROTTI,CODROIPO,POLYGON,CODROIPO
VIA MARCO POLO,CODROIPO,POLYGON,CODROIPO
VIA MARINUT,CODROIPO,POLYGON,CODROIPO
VIA MICHELANGELO GRIGOLETTI,CODROIPO,POLYGON,CODROIPO
VIA MICHELE GORTANI,CODROIPO,POLYGON,CODROIPO
VIA MINATEL,CODROIPO,POLYGON,CODROIPO
VIA MOLINI,CODROIPO,POLYGON,CODROIPO
VIA MOLINO,CODROIPO,POLYGON,CODROIPO
VIA MONTE CANIN,CODROIPO,POLYGON,CODROIPO
VIA MONTE GRAPPA,CODROIPO,POLYGON,CODROIPO
VIA MONTE NERO,CODROIPO,POLYGON,CODROIPO
VIA MORAULIS,CODROIPO,POLYGON,CODROIPO
VIA MUSSARS,CODROIPO,POLYGON,CODROIPO
VIA N. E M. GABRIELLI,CODROIPO,POLYGON,CODROIPO
VIA NICOLA GRASSI,CODROIPO,POLYGON,CODROIPO
VIA NIMIS,CODROIPO,POLYGON,CODROIPO
VIA NOGARUT,CODROIPO,POLYGON,CODROIPO
VIA ODORICO POLITI,CODROIPO,POLYGON,CODROIPO
VIA OLTRE FERROVIA,CODROIPO,POLYGON,CODROIPO
VIA ONTANI,CODROIPO,POLYGON,CODROIPO
VIA ORESTE ROSSO,CODROIPO,POLYGON,CODROIPO
VIA OSOPPO,CODROIPO,POLYGON,CODROIPO
VIA PACIFICO VALUSSI,CODROIPO,POLYGON,CODROIPO
VIA PALMANOVA,CODROIPO,POLYGON,CODROIPO
VIA PANIS,CODROIPO,POLYGON,CODROIPO
VIA PANTIANICCO,CODROIPO,POLYGON,CODROIPO
VIA PAOLO DIACONO,CODROIPO,POLYGON,CODROIPO
VIA PASQUALE PARDI,CODROIPO,POLYGON,CODROIPO
VIA PASSARIANO,CODROIPO,POLYGON,CODROIPO
VIA PEVARIS,CODROIPO,POLYGON,CODROIPO
VIA P.F. CALVI,CODROIPO,POLYGON,CODROIPO
VIA PIAVE,CODROIPO,POLYGON,CODROIPO
VIA PIER FORTUNATO CALVI,CODROIPO,POLYGON,CODROIPO
VIA PIER SILVERIO LEICHT,CODROIPO,POLYGON,CODROIPO
VIA PIERO GOBETTI,CODROIPO,POLYGON,CODROIPO
VIA PIERO PEZZE',CODROIPO,POLYGON,CODROIPO
VIA PIETRO ZORUTTI,CODROIPO,POLYGON,CODROIPO
VIA PLACEREANI,CODROIPO,POLYGON,CODROIPO
VIA POLA,CODROIPO,POLYGON,CODROIPO
VIA POMPONIO AMALTEO,CODROIPO,POLYGON,CODROIPO
VIA PONTE DELIZIA,CODROIPO,POLYGON,CODROIPO
VIA PORDENONE,CODROIPO,POLYGON,CODROIPO
VIA POZZO,CODROIPO,POLYGON,CODROIPO
VIA PRATI DI LORETO,CODROIPO,POLYGON,CODROIPO
VIA PRINCIPALE,CODROIPO,POLYGON,CODROIPO
VIA QUADRIVIO,CODROIPO,POLYGON,CODROIPO
VIA QUARNIC,CODROIPO,POLYGON,CODROIPO
VIA RENATO DEL DIN,CODROIPO,POLYGON,CODROIPO
VIA RIMEMBRANZE,CODROIPO,POLYGON,CODROIPO
VIA RISORGIVE,CODROIPO,POLYGON,CODROIPO
VIA ROMA,CODROIPO,POLYGON,CODROIPO
VIA ROVEREDO,CODROIPO,POLYGON,CODROIPO
VIA SALVO D' ACQUISTO,CODROIPO,POLYGON,CODROIPO
VIA SAN DANIELE,CODROIPO,POLYGON,CODROIPO
VIA SAN LORENZO,CODROIPO,POLYGON,CODROIPO
VIA SAN MARCO,CODROIPO,POLYGON,CODROIPO
VIA SAN MARTINO,CODROIPO,POLYGON,CODROIPO
VIA SAN PIETRO,CODROIPO,POLYGON,CODROIPO
VIA SAN ROCCO,CODROIPO,POLYGON,CODROIPO
VIA SAN VIDOTTO,CODROIPO,POLYGON,CODROIPO
VIA SAN VITO,CODROIPO,POLYGON,CODROIPO
VIA SANTA CECILIA,CODROIPO,POLYGON,CODROIPO
VIA SANTA MARIA MAGGIORE,CODROIPO,POLYGON,CODROIPO
VIA SANTA MARIZZA,CODROIPO,POLYGON,CODROIPO
VIA SANTE SABIDE,CODROIPO,POLYGON,CODROIPO
VIA SANTI PIETRO E PAOLO,CODROIPO,POLYGON,CODROIPO
VIA SAVORGNAN DI BRAZZA',CODROIPO,POLYGON,CODROIPO
VIA SCHIEDIS,CODROIPO,POLYGON,CODROIPO
VIA SEBASTIANO BOMBELLI,CODROIPO,POLYGON,CODROIPO
VIA SEBASTIANO RICCI,CODROIPO,POLYGON,CODROIPO
VIA SEDEGLIANO,CODROIPO,POLYGON,CODROIPO
VIA SELLA,CODROIPO,POLYGON,CODROIPO
VIA SELVA,CODROIPO,POLYGON,CODROIPO
VIA SELVUZZA,CODROIPO,POLYGON,CODROIPO
VIA STAZIONE,CODROIPO,POLYGON,CODROIPO
VIA STRETTA,CODROIPO,POLYGON,CODROIPO
VIA TAGLIAMENTO,CODROIPO,POLYGON,CODROIPO
VIA TARCENTO,CODROIPO,POLYGON,CODROIPO
VIA TARVISIO,CODROIPO,POLYGON,CODROIPO
VIA TEOBALDO CICONI,CODROIPO,POLYGON,CODROIPO
VIA TESSITORI,CODROIPO,POLYGON,CODROIPO
VIA TIMAVO,CODROIPO,POLYGON,CODROIPO
VIA TITA MARZUTTINI,CODROIPO,POLYGON,CODROIPO
VIA TOLMEZZO,CODROIPO,POLYGON,CODROIPO
VIA TORRENTE CORNO,CODROIPO,POLYGON,CODROIPO
VIA TRENTO,CODROIPO,POLYGON,CODROIPO
VIA TRIESTE,CODROIPO,POLYGON,CODROIPO
VIA UDINE,CODROIPO,POLYGON,CODROIPO
VIA VALVASONE,CODROIPO,POLYGON,CODROIPO
VIA VARMO,CODROIPO,POLYGON,CODROIPO
VIA VECCHIA POSTALE,CODROIPO,POLYGON,CODROIPO
VIA VENZONE,CODROIPO,POLYGON,CODROIPO
VIA VILLACACCIA,CODROIPO,POLYGON,CODROIPO
VIA VILLAORBA,CODROIPO,POLYGON,CODROIPO
VIA VOLI,CODROIPO,POLYGON,CODROIPO
VIA VOLONTARI DELLA LIBERTA',CODROIPO,POLYGON,CODROIPO
VIA XXIV MAGGIO,CODROIPO,POLYGON,CODROIPO
VIA XXIX OTTOBRE,CODROIPO,POLYGON,CODROIPO
VIA ZABELLI,CODROIPO,POLYGON,CODROIPO
VIA ZOMPICCHIA,CODROIPO,POLYGON,CODROIPO
VIALE DELLA VITTORIA,CODROIPO,POLYGON,CODROIPO
VIALE DUOMO,CODROIPO,POLYGON,CODROIPO
VIALE F.A. DUODO,CODROIPO,POLYGON,CODROIPO
VIALE F.A.DUODO,CODROIPO,POLYGON,CODROIPO
VIALE FRANCESCO DUODO,CODROIPO,POLYGON,CODROIPO
VIALE G. MANGIAROTTI,CODROIPO,POLYGON,CODROIPO
VIALE G.B.TIEPOLO,CODROIPO,POLYGON,CODROIPO
VIALE GIAMBATTISTA TIEPOLO,CODROIPO,POLYGON,CODROIPO
VIALE GIUSEPPE MANGIAROTTI,CODROIPO,POLYGON,CODROIPO
VIALE RIMEMBRANZA,CODROIPO,POLYGON,CODROIPO
VIALE RIVOLTO,CODROIPO,POLYGON,CODROIPO
VIALE SAN DANIELE,CODROIPO,POLYGON,CODROIPO
VIALE VENETO,CODROIPO,POLYGON,CODROIPO
VIALE VENEZIA,CODROIPO,POLYGON,CODROIPO
VIALE ZARA,CODROIPO,POLYGON,CODROIPO
VICOLO ADELAIDE RISTORI,CODROIPO,POLYGON,CODROIPO
VICOLO ANDRONE,CODROIPO,POLYGON,CODROIPO
VICOLO ASILO,CODROIPO,POLYGON,CODROIPO
VICOLO CEROI,CODROIPO,POLYGON,CODROIPO
VICOLO COMUGNE,CODROIPO,POLYGON,CODROIPO
VICOLO DEI GHES,CODROIPO,POLYGON,CODROIPO
VICOLO DEI PINI,CODROIPO,POLYGON,CODROIPO
VICOLO DEI SALICI,CODROIPO,POLYGON,CODROIPO
VICOLO DELL' ESSICCATOIO,CODROIPO,POLYGON,CODROIPO
VICOLO DELLA FONTE,CODROIPO,POLYGON,CODROIPO
VICOLO DELLA ROGGIA,CODROIPO,POLYGON,CODROIPO
VICOLO FOSSALAT,CODROIPO,POLYGON,CODROIPO
VICOLO FRATELLI GIORDANO E GIOVANNI BATTELLINI,CODROIPO,POLYGON,CODROIPO
VICOLO LOCATELIS,CODROIPO,POLYGON,CODROIPO
VICOLO MENIE,CODROIPO,POLYGON,CODROIPO
VICOLO PALUZZA,CODROIPO,POLYGON,CODROIPO
VICOLO PIO PASCHINI,CODROIPO,POLYGON,CODROIPO
VICOLO POLDO,CODROIPO,POLYGON,CODROIPO
VICOLO RESIA,CODROIPO,POLYGON,CODROIPO
VICOLO TRAVERSO,CODROIPO,POLYGON,CODROIPO
VICOLO VOLI,CODROIPO,POLYGON,CODROIPO
VICOLO CHIUSO ,,CODROIPO,POLYGON,CODROIPO
ZONA IND. PANNELLIA,CODROIPO,POLYGON,CODROIPO
AUTOSTRADA A23 UD/TARVISIO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
CASALI MOLINI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
CASE SPARSE CASALI MOLINI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
CASE SPARSE CASALI MOLINI - CAPORIACCO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
CASE SPARSE DE TESATE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
CASE SPARSE LINI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
CASE SPARSE MELS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
CASE SPARSE OLS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
CASE SPARSE PISSIGNANO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
FERMO POSTA,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
FRAZIONE AVEACCO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
LOCALITA' CASE SPARSE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
LOCALITA' PALUDO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
LOCALITA' SAN SALVATORE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
NUCLEO AVEACCO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
NUCLEO CASALI MOLINI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
NUCLEO LAIBACCO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
NUCLEO LAIPACCO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
NUCLEO PRADIS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
PIAZZA CASTELLO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
PIAZZA DEL TIGLIO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
PIAZZA I MAGGIO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
STRADA A.23 UD-TARVISIO KM 37,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA AVEACCO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA BELVEDERE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA BERGAMO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA BRAIDE BERNART,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA BRAIDE PODE',COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA BRAZZACCO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA CARVACCO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA CASE SPARSE- LOCALITA' LINI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA CASE SPARSE LOCALITA' PRADIS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA CASE SPARSE-LOCALITA' LINI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA CATERINA PERCOTO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA CIRENAICHE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA CODUGNELLA,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA COLLESSE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA CUE STATES,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DAI FARIS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DAI MORARS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DAI RONCS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DE TESATE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DE TORATE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DEI COLLI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DEI FIORI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DEI NOCCIOLI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DEI PRATI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DEI QUEIS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DEL CORNOSIN,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DEL FERRO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DEL VERDE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DELLA FILANDA,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DELLA LIBERTA',COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DELLE BAONE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DELLE QUERCE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA DELLE VIGNE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA ENTESANO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA ERMES DI COLLOREDO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA FAGAGNA,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA FONTANINE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA GIACOMO MATTEOTTI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA GINO NAIS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA GRAONETTI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA I. NIEVO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA IPPOLITO NIEVO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA JACOPO STELLINI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA LAIBACCO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA LAIBACCO INFERIORE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA LAIBACCO SUPERIORE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA LAUZANA,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA LAUZZANA,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA LIBERTA',COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA LINI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA MAJANO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA MATTEOTTI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA MATTEOTTI - MELS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA MELESONS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA MOLINI,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA NIEVO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA OLS,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA OSOVANA,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA PALUDO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA PANIAE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA PAOLO DIACONO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA PARADISE,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
VIA PISSIGNANO,COLLOREDO DI MONTE ALBANO,POLYGON,COLLOREDO DI MONTE ALBANO
