alias_address,alias_city,geocode,geometry,georeferencingString,type
viale romolo,Milano,"Viale Romolo, Navigli, Moncucco, Milano, Lombardia, 20143, Italia","{'type': 'Point', 'coordinates': [9.1676008, 45.4453921]}","20100 MILANO, viale romolo",POINT
via carlo bo,Milano,"Via Carlo Bo, San Cristoforo, Moncucco, Milano, Lombardia, 20143, Italia","{'type': 'Point', 'coordinates': [9.1633109, 45.4407692]}","20100 MILANO, via carlo bo",POINT
via mazzolari,Milano,"Via Don Primo Mazzolari, Barona, Milano, Lombardia, 20090, Italia","{'type': 'Point', 'coordinates': [9.1443943, 45.434712]}","20100 MILANO, via don primo mazzolari",POINT
via de finetti giuseppe,Milano,"Via Giuseppe De Finetti, Cantalupa, Milano, Lombardia, 20142, Italia","{'type': 'Point', 'coordinates': [9.1579777, 45.4247973]}","20100 MILANO, via giuseppe de finetti",POINT
via santi fernando,Milano,"Via Fernando Santi, Ronchetto Sul Naviglio, Ronchetto sul Naviglio, Milano, Lombardia, 20090, Italia","{'type': 'Point', 'coordinates': [9.1236711, 45.4363146]}","20100 MILANO, via fernando santi",POINT
via dei tulipani,Milano,"Via dei Tulipani, Giambellino, Lorenteggio, Milano, Lombardia, 20146, Italia","{'type': 'Point', 'coordinates': [9.1373767, 45.4500858]}","20100 MILANO, via dei tulipani",POINT
via modigliani amedeo,Milano,"Via Amedeo Modigliani, Zona Solari, Municipio 6, Milano, Lombardia, 20144, Italia","{'type': 'Point', 'coordinates': [9.1576684, 45.4560426]}","20100 MILANO, via amedeo modigliani",POINT
via parmigianino,Milano,"Via Parmigianino, La Maddalena, Municipio 7, Milano, Lombardia, 20146, Italia","{'type': 'Point', 'coordinates': [9.1461917, 45.4669394]}","20100 MILANO, via parmigianino",POINT
via gio' ponti,Milano,"Via Gio' Ponti, Bande Nere, Arzaga, Milano, Lombardia, 20147, Italia","{'type': 'Point', 'coordinates': [9.1327346, 45.4577598]}","20100 MILANO, via gio' ponti",POINT
via valsesia,Milano,"Via Valsesia, Baggio, Milano, Lombardia, 20152, Italia","{'type': 'Point', 'coordinates': [9.1014757, 45.4529572]}","20100 MILANO, via valsesia",POINT
largo don saturnino villa,Milano,"Largo Don Saturnino Villa, Muggiano, Milano, Lombardia, 20019, Italia","{'type': 'Point', 'coordinates': [9.069954, 45.4508455]}","20100 MILANO, largo don saturnino villa",POINT
via don giuseppe gervasini,Milano,"Via Don Giuseppe Gervasini, Baggio, Milano, Lombardia, 20153, Italia","{'type': 'Point', 'coordinates': [9.082061, 45.4656766]}","20100 MILANO, via don giuseppe gervasini",POINT
via novara,Milano,"Via Novara, Selinunte, Molinazzo, Milano, Lombardia, 20147, Italia","{'type': 'Point', 'coordinates': [9.1294355, 45.4682568]}","20100 MILANO, via novara",POINT
via parmigianino,Milano,"Via Parmigianino, La Maddalena, Municipio 7, Milano, Lombardia, 20146, Italia","{'type': 'Point', 'coordinates': [9.1461917, 45.4669394]}","20100 MILANO, via parmigianino",POINT
piazzale carlo magno,Milano,"Piazzale Carlo Magno, Portello, Tre Torri-Fiera, Milano, Lombardia, 20149, Italia","{'type': 'Point', 'coordinates': [9.1556165, 45.4812407]}","20100 MILANO, piazzale carlo magno",POINT
via montale,Milano,"Via Eugenio Montale, Gallaratese, Lampugnano, Milano, Lombardia, 20151, Italia","{'type': 'Point', 'coordinates': [9.1180677, 45.4880327]}","20100 MILANO, via eugenio montale",POINT
via milly mignone carla,Milano,"Via Milly Carla Mignone, Quarto Cagnino, Milano, Lombardia, 20153, Italia","{'type': 'Point', 'coordinates': [9.106285, 45.472758]}","20100 MILANO, via milly carla mignone",POINT
via cavaliere alberto,Milano,"Via Alberto Cavaliere, Figino, Milano, Lombardia, 20016, Italia","{'type': 'Point', 'coordinates': [9.0767215, 45.494086]}","20100 MILANO, via alberto cavaliere",POINT
via vergiate,Milano,"Via Vergiate, Gallaratese, Milano, Lombardia, 20151, Italia","{'type': 'Point', 'coordinates': [9.1135701, 45.4988228]}","20100 MILANO, via vergiate",POINT
