alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
FONTANELLA PARCO VIA MILANO,FIORANO al SERIO,<0.1,<1,258,43.8,<0.1,<2,315,31 Dicembre 2019,20,<0.05,22.1,<5,4,<0.05,7.9,<0.5,221,<1,5
FONTANELLA PRESSO CHIESA,FIORANO al SERIO,<0.1,<1,224,44.0,01,<2,315,31 Dicembre 2019,20,<0.05,22.3,<5,4,<0.05,7.9,<0.5,220,<1,5
LOCALITA' CAZZAVIA  - SERBATOIO,FIORANO al SERIO,<0.1,<1,313,44.1,02,<2,312,31 Dicembre 2019,21,<0.05,23.6,<5,4,<0.05,8.1,<0.5,218,<1,5
SCUOLA ELEMENTARE - VIA LAZZARO,FONTANELLA,<0.1,1,238,104.6,<0.1,21,592,31 Dicembre 2019,35,<0.05,20.3,<5,38,<0.05,7.5,0.8,414,4,27
FONTANELLA PIAZZA ONGARO,FONTENO,<0.1,<1,239,50.7,<0.1,<2,348,31 Dicembre 2019,23,0.09,24.4,<5,6,<0.05,8.3,<0.5,244,1,6
LOCALITA' XINO - FONTANELLA,FONTENO,<0.1,<1,231,47.2,<0.1,<2,348,31 Dicembre 2019,22,0.08,23.7,<5,6,<0.05,8.2,<0.5,244,1,5
ABITAZIONE MIDALI - VIA ROVERA,FOPPOLO,<0.1,3,8,3.2,01,<2,18,31 Dicembre 2019,<1,<0.05,<1,<5,<2,<0.05,7.4,<0.5,13,1,<3
ABITAZIONE PASSERA - COMPLESSO S.CAMILLO,FOPPOLO,<0.1,6,19,5.2,<0.1,<2,32,31 Dicembre 2019,2,<0.05,<1,6,<2,<0.05,7.3,<0.5,23,1,5
FRAZIONE VENDULAPERTO - FONTANELLA,FOPPOLO,<0.1,5,19,14,02,<2,94,31 Dicembre 2019,5,<0.05,37,<5,2,<0.05,79,<0.5,66,1,10
LOCALITA' CHIESA VECCHIA - FONTANELLA -,FOPPOLO,<0.1,<1,152,39.7,<0.1,<2,234,31 Dicembre 2019,14,<0.05,10.4,<5,3,<0.05,8.1,<0.5,164,2,13
MUNICIPIO - VIA MOIA,FOPPOLO,<0.1,<1,154,42.8,02,<2,253,31 Dicembre 2019,15,<0.05,10.7,<5,3,<0.05,8.2,<0.5,177,2,18
"DISTRIBUTORE VIA TREMELLINI, 34 (SERB. MARONE VECCHIO)",FORESTO SPARSO,<0.1,<1,241,53.9,<0.1,2,361,31 Dicembre 2019,22,0.16,21.6,<5,8,<0.05,8.0,0.5,253,1,7
"FONTANELLA VIA GAFFORELLI, CIV.106 (SERB.CICOGNA/CASINO)",FORESTO SPARSO,<0.1,<1,264,55.8,<0.1,2,376,31 Dicembre 2019,24,0.16,23.6,<5,8,<0.05,8.0,0.6,263,1,7
SCUOLA ELEMENTARE - VIA BONINI (SERB. MARONE VECCHIO),FORESTO SPARSO,<0.1,<1,241,54.0,<0.1,2,361,31 Dicembre 2019,22,0.16,21.6,<5,8,<0.05,7.9,0.6,253,1,7
"MUNICIPIO - VIA ARNOSTO, 25",FUIPIANO IMAGNA,<0.1,<1,176,54.3,<0.1,<2,267,31 Dicembre 2019,16,<0.05,5.1,<5,3,<0.05,8.0,<0.5,187,1,9
FONTANELLA VIA BOCCHETTA,GANDELLINO,<0.1,1,100,21.7,<0.1,<2,163,31 Dicembre 2019,11,<0.05,13.6,<5,3,<0.05,7.9,<0.5,114,1,8
FONTANELLA VIA FOPPI,GANDELLINO,<0.1,<1,29,5.2,<0.1,<2,52,31 Dicembre 2019,3,0.07,4.2,<5,2,<0.05,7.4,<0.5,36,2,4
FONTANELLA VIA SAN MARTINO,GANDELLINO,<0.1,<1,107,20.0,<0.1,<2,163,31 Dicembre 2019,10,<0.05,13.0,<5,3,<0.05,8.2,<0.5,114,1,8
LOCALITA' FOPPI - USCITA SERBATOIO STALLA MARINA,GANDELLINO,<0.1,<1,146,21.8,<0.1,<2,180,31 Dicembre 2019,11,<0.05,14.5,<5,3,<0.05,8.1,<0.5,126,1,9
LOCALITA' TEZZI - USCITA SERBATOIO BERGAMO VERDE,GANDELLINO,<0.1,<1,124,24.0,01,<2,181,31 Dicembre 2019,12,<0.05,15.0,<5,3,<0.05,8.0,<0.5,127,1,9
VIA COSTA MAGRA - USCITA BACINO COSTA MAGRA,GANDELLINO,<0.1,1,106,19.8,<0.1,<2,160,31 Dicembre 2019,10,<0.05,12.7,<5,2,<0.05,8.2,<0.5,112,1,8
CIMITERO - VIALE RIMEMBRANZE,GANDINO,<0.1,<1,221,52.1,02,<2,299,31 Dicembre 2019,19,0.07,15.0,<5,4,<0.05,7.9,<0.5,209,<1,3
FONTANELLA PARCO PIAZZA VITTORIO VENETO,GANDINO,<0.1,<1,215,51.1,01,<2,300,31 Dicembre 2019,19,0.07,14.1,<5,4,<0.05,8.0,<0.5,210,<1,5
FONTANELLA SERBATOIO PINO DI SOPRA,GANDINO,<0.1,<1,212,50.4,01,<2,298,31 Dicembre 2019,19,0.08,14.5,<5,4,<0.05,8.1,<0.5,209,<1,4
FRAZIONE BARZIZZA - FONTANELLA,GANDINO,<0.1,<1,212,50.7,01,<2,299,31 Dicembre 2019,19,0.08,14.9,<5,4,<0.05,8.3,<0.5,210,<1,3
FRAZIONE CIRANO - FONTANELLA PIAZZA MONS.ANTONIETTI,GANDINO,<0.1,<1,201,58.4,02,<2,310,31 Dicembre 2019,19,0.07,11.7,<5,4,<0.05,8.1,<0.5,217,1,10
RIFUGIO/TRATTORIA ONGARO - MONTE FARNO,GANDINO,<0.1,<1,206,58.8,<0.1,<2,308,31 Dicembre 2019,18,0.09,7.0,<5,3,<0.05,8.0,0.7,216,2,12
SCUOLA MATERNA - VIA MILANO,GANDINO,<0.1,<1,212,49.7,01,<2,299,31 Dicembre 2019,19,0.07,14.9,<5,4,<0.05,7.9,<0.5,209,<1,5
FONTANELLA PIAZZA TOGLIATTI,GANDOSSO,<0.1,<1,249,54.7,<0.1,2,373,31 Dicembre 2019,23,0.16,22.9,<5,8,<0.05,8.0,0.6,261,1,7
FONTANELLA VIA DEGLI ALPINI,GANDOSSO,<0.1,<1,259,55.4,<0.1,2,375,31 Dicembre 2019,23,0.17,22.8,<5,7,<0.05,8.0,0.5,263,1,8
FONTANELLA VIA ZANOLI,GANDOSSO,<0.1,<1,251,54.9,<0.1,2,373,31 Dicembre 2019,23,0.15,22.9,<5,8,<0.05,8.0,0.6,261,1,7
MUNICIPIO - VIA S.VITTORE,GAVERINA TERME,<0.1,<1,219,63.6,<0.1,<2,325,31 Dicembre 2019,21,0.11,11.2,<5,9,<0.05,8.1,<0.5,228,<1,9
"NEGOZIO ACCONCIATURE GIANPY & ROBY - VIA FONTI, 15",GAVERINA TERME,<0.1,<1,197,57.2,01,<2,344,31 Dicembre 2019,21,0.13,16.6,<5,8,<0.05,8.0,<0.5,241,<1,7
CAMPO SPORTIVO - VIA MANNI,GAZZANIGA,<0.1,<1,226,43.6,01,<2,319,31 Dicembre 2019,21,<0.05,23.5,<5,4,<0.05,8.0,<0.5,223,<1,5
CIMITERO,GAZZANIGA,<0.1,<1,219,43.6,02,<2,313,31 Dicembre 2019,21,<0.05,23.7,<5,4,<0.05,8.0,<0.5,219,<1,5
FONTANELLA PIAZZALE STAZIONE,GAZZANIGA,<0.1,<1,234,43.6,02,<2,315,31 Dicembre 2019,21,<0.05,23.5,<5,4,<0.05,8.0,<0.5,221,<1,5
FRAZIONE OREZZO - CIMITERO,GAZZANIGA,<0.1,<1,211,43.8,01,<2,314,31 Dicembre 2019,20,<0.05,22.2,<5,4,<0.05,8.1,<0.5,220,<1,5
RUBINETTO IN NICCHIA PARCHEGGIO AGENZIA  MAFFEIS,GAZZANIGA,<0.1,<1,214,43.1,02,<2,316,31 Dicembre 2019,20,<0.05,22.5,<5,4,<0.05,8.0,<0.5,221,<1,5
FONTANELLA VIA GHIDINI,GHISALBA,<0.1,<1,217,67.3,01,21,420,31 Dicembre 2019,24,<0.05,18.3,<5,15,<0.05,7.8,0.6,294,4,26
SCUOLA ELEMENTARE - VIA COSSALI,GHISALBA,<0.1,<1,213,66.3,01,21,425,31 Dicembre 2019,24,<0.05,18.1,<5,15,<0.05,7.7,0.6,298,4,26
FONTANELLA PARCO VIA MONTENERO,GORLAGO,<0.1,<1,366,98.4,<0.1,12,542,31 Dicembre 2019,32,0.10,16.9,<5,20,<0.05,7.6,0.8,379,4,16
LOCALITA' MONTECCHI - FONTANELLA PRESSO SEDE ALPINI,GORLAGO,<0.1,<1,219,52.2,01,<2,323,31 Dicembre 2019,19,0.48,14.2,<5,5,<0.05,7.9,<0.5,226,<1,7
SCUOLA ELEMENTARE - VIA MACCARONI,GORLAGO,<0.1,<1,248,57.3,<0.1,2,377,31 Dicembre 2019,24,0.15,22.9,<5,8,<0.05,7.8,0.6,264,1,7
CIMITERO - VIA MARTINELLA,GORLE,<0.1,<1,127,40.5,01,<2,217,31 Dicembre 2019,13,<0.05,7.5,<5,4,<0.05,8.0,<0.5,152,<1,8
FONTANELLA PIAZZA RISO,GORNO,<0.1,<1,192,40.4,<0.1,<2,283,31 Dicembre 2019,19,<0.05,21.2,<5,6,<0.05,7.8,<0.5,198,<1,9
FONTANELLA PIAZZA VILLASSIO,GORNO,<0.1,<1,193,49.3,<0.1,<2,266,31 Dicembre 2019,16,<0.05,9.6,<5,5,<0.05,8.0,<0.5,186,1,5
FONTANELLA VIA MONS.GUERINONI,GORNO,<0.1,<1,225,37.9,<0.1,<2,268,31 Dicembre 2019,18,<0.05,20.6,<5,7,<0.05,7.9,<0.5,187,<1,4
FONTANELLA VIA SS.TRINITA',GORNO,<0.1,<1,185,50.2,01,<2,264,31 Dicembre 2019,17,<0.05,9.9,<5,5,<0.05,7.9,<0.5,185,1,4
LOCALITA' CALCHERA - FONTANELLA,GORNO,<0.1,<1,229,55.5,01,<2,266,31 Dicembre 2019,16,<0.05,4.8,<5,5,<0.05,7.8,<0.5,187,2,6
LOCALITA' LAVERIA  - SERBATOIO,GORNO,<0.1,<1,209,39.4,<0.1,<2,292,31 Dicembre 2019,18,<0.05,20.3,<5,6,<0.05,7.9,<0.5,204,<1,10
LOCALITA' PEROLI - FONTANELLA,GORNO,<0.1,<1,181,55.2,01,<2,267,31 Dicembre 2019,16,<0.05,4.8,<5,5,<0.05,7.9,<0.5,187,2,6
LOCALITA' PLICOSA - FONTANELLA,GORNO,<0.1,<1,191,58.3,02,<2,269,31 Dicembre 2019,17,<0.05,5.2,<5,4,<0.05,8.0,<0.5,188,2,6
CENTRO DIESEL - VIA ZANICA,GRASSOBBIO,<0.1,<1,256,76.9,<0.1,17,483,31 Dicembre 2019,26,<0.05,16.0,<5,16,<0.05,7.7,1.2,338,11,26
SCUOLA ELEMENTARE - VIA PAPA GIOVANNI XXIII°,GRASSOBBIO,<0.1,<1,173,48.9,<0.1,7,252,31 Dicembre 2019,17,<0.05,10.7,<5,6,<0.05,7.8,0.5,176,4,16
ABITAZIONE RICCARDI - VIA RIVO,GROMO,<0.1,<1,36,8.6,02,<2,50,31 Dicembre 2019,3,<0.05,2.6,<5,4,<0.05,7.7,<0.5,35,1,<3
CASA DI RIPOSO - VIA BETTUNO ALTO,GROMO,<0.1,<1,56,11,02,<2,82,31 Dicembre 2019,5,<0.05,54,<5,2,<0.05,77,<0.5,57,1,3
FONTANELLA PIAZZA MARCONI,GROMO,<0.1,<1,57,12.4,02,<2,83,31 Dicembre 2019,6,<0.05,5.8,<5,<2,<0.05,7.8,<0.5,58,2,4
FONTANELLA VIA S.GREGORIO,GROMO,<0.1,<1,56,11.2,<0.1,<2,82,31 Dicembre 2019,5,<0.05,5.9,<5,<2,<0.05,7.9,<0.5,57,1,3
FRAZIONE BOARIO - FONTANELLA PIAZZA TRENTO,GROMO,<0.1,1,56,20.3,<0.1,<2,109,31 Dicembre 2019,7,<0.05,3.5,<5,4,<0.05,7.9,<0.5,76,<1,4
FRAZIONE SPIAZZI - STAZIONE SEGGIOVIA - PIAZZALE TURANI,GROMO,<0.1,<1,126,42.9,<0.1,<2,196,31 Dicembre 2019,12,<0.05,3.3,<5,4,<0.05,8.0,<0.5,137,<1,4
FONTANELLA VIA PAPA GIOVANNI XXIII°,GRONE,<0.1,<1,247,59.3,01,2,371,31 Dicembre 2019,24,0.17,22.2,<5,7,<0.05,7.9,0.6,260,2,9
FRAZIONE S.FERMO - BAR ZETA 2,GRONE,<0.1,<1,247,55.8,01,2,374,31 Dicembre 2019,23,0.16,22.5,<5,8,<0.05,7.9,0.6,262,1,7
FONTANELLA  PIAZZA CAMOZZI/ VIA DON LAZZARI,GRUMELLO del MONTE,<0.1,<1,301,77.9,<0.1,11,429,31 Dicembre 2019,26,0.29,14.6,<5,12,<0.05,7.7,0.5,297,4,10
FONTANELLA VIA FONTANE,GRUMELLO del MONTE,<0.1,<1,285,82.7,<0.1,15,461,31 Dicembre 2019,27,0.20,14.4,<5,14,<0.05,7.8,0.7,323,5,11
LOCALITA' BOLDESICO - FONTANELLA,GRUMELLO del MONTE,<0.1,<1,289,83.0,<0.1,15,465,31 Dicembre 2019,27,0.19,14.2,<5,14,<0.05,7.7,0.7,325,5,11
MUNICIPIO - VIA ROMA,ISSO,<0.1,1,203,95.5,<0.1,21,554,31 Dicembre 2019,32,<0.05,20.3,<5,32,<0.05,7.6,0.8,388,5,27
CIMITERO - VIA PER LALLIO,LALLIO,<0.1,<1,136,42.3,<0.1,<2,241,31 Dicembre 2019,15,<0.05,9.7,<5,4,<0.05,8.0,<0.5,169,<1,13
FONTANELLA PIAZZA LIBERTA',LEFFE,<0.1,<1,207,59.4,02,<2,321,31 Dicembre 2019,20,0.27,13.3,<5,5,<0.05,8.0,<0.5,225,<1,5
"SCUOLE MEDIE - VIA A.LOCATELLI, 1",LEFFE,<0.1,<1,223,53.9,02,<2,317,31 Dicembre 2019,19,0.20,14.2,<5,4,<0.05,7.8,<0.5,222,<1,5
MUNICIPIO - PIAZZA DUCA D'AOSTA,LEVATE,<0.1,<1,239,57.6,<0.1,9,379,31 Dicembre 2019,22,<0.05,18.7,<5,12,<0.05,7.7,0.6,265,4,24
SCUOLA MEDIA - VIA SANTUARIO,LEVATE,<0.1,<1,202,56.3,<0.1,9,367,31 Dicembre 2019,22,<0.05,18.2,<5,12,<0.05,7.8,0.6,257,4,23
CIMITERO - VIA P.GOBETTI,LOVERE,<0.1,<1,237,70.7,<0.1,<2,417,31 Dicembre 2019,26,<0.05,20.2,<5,5,<0.05,7.8,<0.5,292,1,54
FONTANELLA PIAZZA 13 MARTIRI,LOVERE,<0.1,<1,231,68.5,<0.1,<2,417,31 Dicembre 2019,25,<0.05,20.1,<5,5,<0.05,7.8,<0.5,292,1,52
FONTANELLA PIAZZA MARCONI,LOVERE,<0.1,<1,234,70.6,<0.1,<2,417,31 Dicembre 2019,26,<0.05,20.2,<5,5,<0.05,7.8,<0.5,292,1,53
FONTANELLA PIAZZALE BONOMELLI,LOVERE,<0.1,<1,165,43.7,<0.1,<2,329,31 Dicembre 2019,21,<0.05,23.9,<5,7,<0.05,8.0,<0.5,230,<1,6
FONTANELLA VIA BERTOLOTTI,LOVERE,<0.1,<1,233,68.6,<0.1,<2,418,31 Dicembre 2019,25,<0.05,20.2,<5,5,<0.05,7.7,<0.5,293,1,52
FONTANELLA VIA S.FRANCESCO,LOVERE,<0.1,<1,266,45.8,<0.1,<2,325,31 Dicembre 2019,21,<0.05,23.9,<5,7,<0.05,8.0,<0.5,227,<1,6
LOCALITA' DAVINE - FONTANELLA INIZIO CAMMINATA S.GIOVANNI,LOVERE,<0.1,<1,222,70.4,<0.1,<2,417,31 Dicembre 2019,26,<0.05,20.2,<5,5,<0.05,7.8,<0.5,292,1,53
BAR ROAD 121 - VIA PROVINCIALE 4,LURANO,<0.1,<1,287,84.0,<0.1,20,563,31 Dicembre 2019,31,<0.05,25.1,<5,31,<0.05,7.5,0.9,394,9,34
FONTANELLA VIA MADONNA DELLE QUAGLIE,LURANO,<0.1,<1,298,84.3,<0.1,18,534,31 Dicembre 2019,31,<0.05,24.1,<5,28,<0.05,7.5,0.8,374,9,33
SCUOLA MATERNA - VIA A.MANZONI,LURANO,<0.1,1,355,84.8,<0.1,20,563,31 Dicembre 2019,31,<0.05,24.8,<5,30,<0.05,7.7,0.9,394,9,35
"MUNICIPIO - VIA CASTELLO, 73",LUZZANA,<0.1,<1,247,56.4,<0.1,2,375,31 Dicembre 2019,24,0.15,22.9,<5,8,<0.05,7.9,0.6,262,1,7
"VIA DEI RONCHI, 8 (EX VIA CICLAMINI)",LUZZANA,<0.1,<1,254,57.1,<0.1,2,366,31 Dicembre 2019,24,0.16,23.2,<5,8,<0.05,8.0,0.6,257,1,7
CIMITERO,MARTINENGO,<0.1,<1,212,64.8,01,20,408,31 Dicembre 2019,24,<0.05,18.1,<5,14,<0.05,7.8,0.6,286,5,26
SCUOLA ELEMENTARE - VIA MORZENTI,MARTINENGO,<0.1,<1,204,66.9,<0.1,21,426,31 Dicembre 2019,24,<0.05,18.2,<5,15,<0.05,7.8,0.6,298,4,26
FONTANELLA VIA COSTA,MOIO DE' CALVI,<0.1,<1,75,23.1,02,3,152,31 Dicembre 2019,9,<0.05,8.6,<5,3,<0.05,7.7,<0.5,107,<1,<3
FONTANELLA VIA CURTO,MOIO DE' CALVI,<0.1,<1,106,18.3,01,<2,122,31 Dicembre 2019,7,<0.05,6.9,<5,4,<0.05,7.6,<0.5,86,<1,<3
FONTANELLA VIA FOPPO,MOIO DE' CALVI,<0.1,<1,67,15.0,<0.1,<2,96,31 Dicembre 2019,6,<0.05,4.9,<5,3,<0.05,7.4,<0.5,67,<1,<3
FONTANELLA VIA PAPA GIOVANNI XXIII°,MOIO DE' CALVI,<0.1,1,49,13.9,01,<2,85,31 Dicembre 2019,5,<0.05,3.3,<5,<2,<0.05,7.4,0.8,60,1,<3
FONTANELLA PIAZZA IV NOVEMBRE,MONASTEROLO del CASTELLO,<0.1,<1,236,71.7,<0.1,<2,391,31 Dicembre 2019,22,0.20,10.8,<5,8,<0.05,7.9,<0.5,274,2,27
MUNICIPIO - VIA BREVI,MONTELLO,<0.1,<1,331,116.5,<0.1,18,610,31 Dicembre 2019,34,0.09,11.7,<5,28,<0.05,7.4,1.6,427,7,19
FONTANELLA VIA IV NOVEMBRE,MORNICO AL SERIO,<0.1,<1,208,73.5,<0.1,21,425,31 Dicembre 2019,26,<0.05,18.0,<5,15,<0.05,7.8,0.6,298,4,27
SCUOLA ELEMENTARE - VIA ZERRA,MORNICO AL SERIO,<0.1,<1,206,64.7,<0.1,21,413,31 Dicembre 2019,23,<0.05,17.5,<5,15,<0.05,7.8,<0.5,289,4,26
FONTANELLA PIAZZA TRIESTE,MOZZO,<0.1,<1,207,52.1,01,2,360,31 Dicembre 2019,22,<0.05,21.6,<5,6,<0.05,8.0,<0.5,252,1,34
LOCALITA' GAVARNO - SCUOLA ELEMENTARE,NEMBRO,<0.1,<1,238,58.3,02,<2,376,31 Dicembre 2019,25,<0.05,24.9,<5,3,<0.05,7.9,<0.5,263,<1,33
LOCALITA' LONNO - FONTANELLA,NEMBRO,<0.1,<1,324,53.4,<0.1,<2,385,31 Dicembre 2019,26,<0.05,29.8,<5,8,<0.05,7.9,<0.5,270,<1,<3
LOCALITA' SAN FAUSTINO - SCUOLA ELEMENTARE,NEMBRO,<0.1,<1,282,52.9,01,<2,385,31 Dicembre 2019,25,<0.05,27.4,<5,5,<0.05,7.9,<0.5,270,<1,17
LOCALITA' VIANA - CASCINA VIANA - VIA KENNEDY,NEMBRO,<0.1,<1,254,56.8,01,<2,393,31 Dicembre 2019,25,<0.05,25.9,<5,4,<0.05,7.8,<0.5,275,1,30
SCUOLA MATERNA  - PIAZZA LIBERTA',NEMBRO,<0.1,<1,251,59.1,<0.1,<2,387,31 Dicembre 2019,26,0.05,26.2,<5,5,<0.05,8.0,<0.5,271,1,27
ZONA CIMITERO - ARMADIETTO CONTATORE - PRIMA UTENZA SORG. BONDO PETELLO,NEMBRO,<0.1,<1,238,57.9,02,<2,398,31 Dicembre 2019,25,<0.05,25.9,<5,5,<0.05,7.9,<0.5,278,1,30
FONTANELLA VIA ROMA,OLTRE IL COLLE,<0.1,<1,179,37.1,<0.1,<2,261,31 Dicembre 2019,17,<0.05,18.2,<5,4,<0.05,7.6,<0.5,183,<1,13
FRAZIONE ZAMBLA ALTA - BAR MIRAMONTI,OLTRE IL COLLE,<0.1,<1,174,53.3,02,<2,265,31 Dicembre 2019,16,<0.05,6.9,<5,5,<0.05,7.9,<0.5,186,1,6
FRAZIONE ZAMBLA ALTA - FONTANELLA COLLE DI ZAMBLA,OLTRE IL COLLE,<0.1,<1,172,43.7,02,<2,241,31 Dicembre 2019,15,<0.05,9.2,<5,<2,<0.05,8.1,<0.5,169,<1,10
FRAZIONE ZAMBLA BASSA - FONTANELLA VIA VIDALI,OLTRE IL COLLE,<0.1,<1,174,37.9,02,<2,238,31 Dicembre 2019,15,<0.05,12.2,<5,6,<0.05,8.1,<0.5,167,<1,19
FRAZIONE ZORZONE - FONTANELLA CONTRADA SANTI',OLTRE IL COLLE,<0.1,<1,128,42.9,<0.1,<2,246,31 Dicembre 2019,15,<0.05,9.5,<5,8,<0.05,8.0,<0.5,172,<1,31
FRAZIONE ZORZONE - FONTANELLA PIAZZA CADUTI,OLTRE IL COLLE,<0.1,<1,131,57.7,<0.1,<2,339,31 Dicembre 2019,20,<0.05,13.5,<5,9,<0.05,7.9,<0.5,237,<1,78
LOCALITA' PLASSA  - GUARDIANIA CUSTODE CONDOMINI,OLTRE IL COLLE,<0.1,<1,128,53.8,<0.1,<2,249,31 Dicembre 2019,15,<0.05,4.3,<5,8,<0.05,7.9,<0.5,174,1,6
VIA ZUCCO,OLTRE IL COLLE,<0.1,<1,168,35.0,02,<2,250,31 Dicembre 2019,16,<0.05,17.8,<5,4,<0.05,8.0,<0.5,176,<1,10
FONTANELLA CONTRADA CAMAI,OLTRESSENDA ALTA,<0.1,<1,126,44.1,01,<2,222,31 Dicembre 2019,13,<0.05,5.2,<5,6,<0.05,8.1,<0.5,155,<1,17
FRAZIONE VALZURIO - FONTANELLA,OLTRESSENDA ALTA,<0.1,<1,126,44.5,<0.1,<2,225,31 Dicembre 2019,13,<0.05,5.4,<5,6,<0.05,8.1,<0.5,158,<1,18
LOCALITA' BECCARELLI - FONTANELLA,OLTRESSENDA ALTA,<0.1,<1,147,55.0,<0.1,<2,260,31 Dicembre 2019,16,<0.05,4.5,<5,8,<0.05,7.9,0.8,182,2,10
LOCALITA' COLLE PALAZZO - BACINO BASSO,OLTRESSENDA ALTA,<0.1,<1,111,40.8,02,<2,170,31 Dicembre 2019,11,<0.05,1.3,<5,7,<0.05,8.3,<0.5,119,<1,<3
LOCALITA' DOSSI - FONTANELLA,OLTRESSENDA ALTA,<0.1,<1,141,39.0,<0.1,<2,209,31 Dicembre 2019,13,<0.05,8.5,<5,8,<0.05,8.0,<0.5,146,<1,<3
LOCALITA' FOPPELLO - FONTANELLA,OLTRESSENDA ALTA,<0.1,<1,129,43.8,01,<2,218,31 Dicembre 2019,13,<0.05,5.0,<5,6,<0.05,8.0,<0.5,153,<1,16
LOCALITA' SPINELLI - FONTANELLA CONTRADA BOCCA,OLTRESSENDA ALTA,<0.1,<1,141,44.8,<0.1,<2,216,31 Dicembre 2019,13,<0.05,5.0,<5,6,<0.05,8.1,<0.5,152,<1,16
BAR MARI - VIA CHIGNOLO,ONETA,<0.1,<1,151,29.5,<0.1,<2,222,31 Dicembre 2019,14,<0.05,16.1,<5,6,<0.05,8.2,<0.5,155,<1,<3
FONTANELLA - VIA VILLA,ONETA,<0.1,<1,215,67.4,<0.1,14,451,31 Dicembre 2019,23,<0.05,15.8,<5,4,<0.05,7.7,0.8,316,6,94
FONTANELLA VIA CANTONI,ONETA,<0.1,<1,223,50.6,01,16,327,31 Dicembre 2019,18,<0.05,12.1,<5,6,<0.05,7.7,1.1,229,6,7
FONTANELLA VIA DEI PINI,ONETA,<0.1,<1,149,29.8,<0.1,<2,215,31 Dicembre 2019,14,<0.05,15.7,<5,5,<0.05,8.1,<0.5,151,<1,<3
SCUOLE - VIA FONTANILE,ONETA,<0.1,<1,187,51.4,<0.1,<2,266,31 Dicembre 2019,16,<0.05,8.3,<5,4,<0.05,8.0,<0.5,187,1,9
FONTANELLA PARCO GIOCHI VIA CHIESA,ONORE,<0.1,<1,222,56.0,01,3,337,31 Dicembre 2019,21,<0.05,17.2,<5,7,<0.05,7.7,<0.5,236,2,10
FONTANELLA PIAZZA POZZO,ONORE,<0.1,<1,220,60.9,<0.1,3,373,31 Dicembre 2019,23,<0.05,17.8,<5,7,<0.05,7.8,<0.5,261,2,27
FONTANELLA VIA POERZA,ONORE,<0.1,<1,172,83.3,<0.1,<2,435,31 Dicembre 2019,26,<0.05,12.7,<5,4,<0.05,8.0,<0.5,305,<1,123
LOCALITA'ARECC - PUNTO TERMINALE FORNITURA,ONORE,<0.1,<1,227,56.5,<0.1,3,337,31 Dicembre 2019,21,<0.05,17.4,<5,7,<0.05,8.0,<0.5,236,2,10
PIAZZA DANGHELO - CAPPELLETTA MADONNA DELL'ACQUA,ONORE,<0.1,<1,214,62.1,01,3,382,31 Dicembre 2019,23,<0.05,17.8,<5,7,<0.05,7.8,<0.5,268,2,35
"MUNICIPIO - VIA LOCATELLI,20",ORIO AL SERIO,<0.1,<1,152,43.1,<0.1,2,255,31 Dicembre 2019,15,<0.05,10.3,<5,4,<0.05,7.9,<0.5,178,1,15
FONTANELLA PIAZZA GARIBALDI,OSIO SOPRA,<0.1,<1,204,59.7,<0.1,9,380,31 Dicembre 2019,21,0.05,14.6,<5,10,<0.05,8.0,0.7,267,6,27
SCUOLA ELEMENTARE - VIA M.MONTESSORI,OSIO SOPRA,<0.1,<1,189,56.7,<0.1,10,366,31 Dicembre 2019,20,0.06,14.3,<5,9,<0.05,8.0,0.7,257,6,27
CIMITERO - VIALE DELLE RIMEMBRANZE,OSIO SOTTO,<0.1,<1,214,58.2,<0.1,10,371,31 Dicembre 2019,21,0.06,16.1,<5,11,<0.05,7.8,0.7,260,6,27
FONTANELLA  VIA VERDELLINO,OSIO SOTTO,<0.1,1,192,49.5,<0.1,7,338,31 Dicembre 2019,19,<0.05,17.1,<5,8,<0.05,7.9,0.6,237,4,28
MUNICIPIO - PIAZZA PAPA GIOVANNI XXIII°,OSIO SOTTO,<0.1,<1,182,51.4,<0.1,8,341,31 Dicembre 2019,20,0.05,16.6,<5,8,<0.05,7.8,0.6,239,5,27
LOCALITA' SOMBRENO - FONTANELLA VIA MADONNA DELLA CASTAGNA,PALADINA,<0.1,<1,205,52.1,01,2,360,31 Dicembre 2019,22,<0.05,21.6,<5,6,<0.05,8.0,<0.5,252,1,34
LOCALITA' TORRE PASSERE - AZIENDA AGRICOLA,PALOSCO,<0.1,<1,207,68.3,<0.1,21,427,31 Dicembre 2019,25,<0.05,18.2,<5,15,<0.05,8.0,0.6,299,4,27
SCUOLA ELEMENTARE - VIA A.DE GASPERI,PALOSCO,<0.1,<1,205,63.5,<0.1,20,406,31 Dicembre 2019,23,<0.05,17.2,<5,14,<0.05,7.9,<0.5,284,4,26
CIMITERO - VIA MONTEROSSO,PARRE,<0.1,<1,209,51.9,01,<2,227,31 Dicembre 2019,14,<0.05,3.2,<5,2,<0.05,8.1,<0.5,159,<1,<3
FONTANELLA PARCO VIA SPINI,PARRE,<0.1,<1,164,50.8,<0.1,<2,225,31 Dicembre 2019,14,<0.05,3.2,<5,2,<0.05,8.1,<0.5,158,<1,<3
