alias_address,alias_city,geocode,geometry,georeferencingString,type
Territorio,San Fiorano,"San Fiorano, Lodi, Lombardia, 26848, Italia","{'type': 'Point', 'coordinates': [9.722165, 45.136368]}","San Fiorano , Lodi, Lombardia, Italia",POINT
Territorio,San Martino in Strada,"San Martino in Strada, Lodi, Lombardia, 26817, Italia","{'type': 'Point', 'coordinates': [9.528233, 45.2744238]}","San Martino in Strada , Lodi, Lombardia, Italia",POINT
Territorio,San Rocco al Porto,"San Rocco al Porto, Lodi, Lombardia, 26865, Italia","{'type': 'Point', 'coordinates': [9.697165, 45.081966]}","San Rocco al Porto , Lodi, Lombardia, Italia",POINT
Territorio,Sant'Angelo Lodigiano,"Sant'Angelo Lodigiano, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.408656, 45.238067]}","Sant'Angelo Lodigiano , Lodi, Lombardia, Italia",POINT
Territorio,Santo Stefano Lodigiano,"Santo Stefano Lodigiano, Lodi, Lombardia, 26849, Italia","{'type': 'Point', 'coordinates': [9.7356142, 45.1200659]}","Santo Stefano Lodigiano , Lodi, Lombardia, Italia",POINT
Territorio,Secugnago,"Secugnago, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.59346, 45.232869]}","Secugnago , Lodi, Lombardia, Italia",POINT
Territorio,Senna Lodigiana,"Senna Lodigiana, Lodi, Lombardia, 26856, Italia","{'type': 'Point', 'coordinates': [9.593862, 45.151667]}","Senna Lodigiana , Lodi, Lombardia, Italia",POINT
Territorio,Somaglia,"Somaglia, Lodi, Lombardia, 26867, Italia","{'type': 'Point', 'coordinates': [9.6345779, 45.1494441]}","Somaglia , Lodi, Lombardia, Italia",POINT
Territorio,Sordio,"Sordio, Lodi, Lombardia, 26858, Italia","{'type': 'Point', 'coordinates': [9.365693, 45.3411434]}","Sordio , Lodi, Lombardia, Italia",POINT
Territorio,Tavazzano con Villavesco,"Tavazzano con Villavesco, Lodi, Lombardia, 26838, Italia","{'type': 'Point', 'coordinates': [9.403652011862723, 45.33409155]}","Tavazzano con Villavesco , Lodi, Lombardia, Italia",POINT
Territorio,Terranova dei Passerini,"Terranova dei Passerini, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.6770939, 45.1984174]}","Terranova dei Passerini , Lodi, Lombardia, Italia",POINT
Territorio,Turano Lodigiano,"Turano Lodigiano, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.621461, 45.24887]}","Turano Lodigiano , Lodi, Lombardia, Italia",POINT
Territorio,Valera Fratta,"Valera Fratta, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.3360078, 45.2569315]}","Valera Fratta , Lodi, Lombardia, Italia",POINT
Territorio,Villanova del Sillaro,"Villanova del Sillaro, Lodi, Lombardia, 26818, Italia","{'type': 'Point', 'coordinates': [9.481858, 45.237968]}","Villanova del Sillaro , Lodi, Lombardia, Italia",POINT
Territorio,Zelo Buon Persico,"Zelo Buon Persico, Lodi, Lombardia, 26839, Italia","{'type': 'Point', 'coordinates': [9.4317571, 45.4110598]}","Zelo Buon Persico , Lodi, Lombardia, Italia",POINT
