alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Cerano,"Cerano, Novara, Piemonte, 28065, Italia","{'type': 'Point', 'coordinates': [8.780039, 45.410966]}","Cerano, Piemonte, Italia",POINT
Comune,Cesara,"Cesara, Verbano-Cusio-Ossola, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.366422, 45.834472]}","Cesara, Piemonte, Italia",POINT
Comune,Colazza,"Colazza, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.500326, 45.792573]}","Colazza, Piemonte, Italia",POINT
Comune,Comignago,"Comignago, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.564029, 45.714871]}","Comignago, Piemonte, Italia",POINT
Comune,Cossogno,"Cossogno, Verbano-Cusio-Ossola, Piemonte, 28801, Italia","{'type': 'Point', 'coordinates': [8.509623, 45.964077]}","Cossogno, Piemonte, Italia",POINT
Comune,Cressa,"Cressa, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.5081498, 45.6470723]}","Cressa, Piemonte, Italia",POINT
Comune,Cureggio,"Cureggio, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.459727, 45.674869]}","Cureggio, Piemonte, Italia",POINT
Comune,Cursolo Orasso,"Ex Municipio di Cursolo-Orasso, Piazza Vittorio Emanuele III, Airetta, Valle Cannobina, Verbano-Cusio-Ossola, Piemonte, 28828, Italia","{'type': 'Point', 'coordinates': [8.566518022633744, 46.0978055]}","Cursolo Orasso, Piemonte, Italia",POINT
Comune,Divignano,"Divignano, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.601631, 45.66237]}","Divignano, Piemonte, Italia",POINT
Comune,Dormelletto,"Dormelletto, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.566628, 45.736272]}","Dormelletto, Piemonte, Italia",POINT
