alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Galeata,"Galeata, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.910620000000051, 43.99676000000005]}","Galeata, Emilia Romagna",POINT
Comune,Gambettola,"Gambettola, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.339290000000062, 44.11591000000004]}","Gambettola, Emilia Romagna",POINT
Comune,Gatteo,"Gatteo, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.385230000000035, 44.10678000000007]}","Gatteo, Emilia Romagna",POINT
Comune,Loiano,"Loiano, Bologna","{'type': 'Point', 'coordinates': [11.32149000000004, 44.270560000000046]}","Loiano, Emilia Romagna",POINT
Comune,Lama Mocogno,"Lama Mocogno, Modena","{'type': 'Point', 'coordinates': [10.731380000000058, 44.30711000000008]}","Lama Mocogno, Emilia Romagna",POINT
Comune,Lugo,"Lugo, Ravenna","{'type': 'Point', 'coordinates': [11.911580000000072, 44.42174000000006]}","Lugo, Emilia Romagna",POINT
Comune,Longiano,"Longiano, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.32794000000007, 44.07514000000003]}","Longiano, Emilia Romagna",POINT
Comune,Malalbergo,"Malalbergo, Bologna","{'type': 'Point', 'coordinates': [11.536360000000059, 44.718830000000025]}","Malalbergo, Emilia Romagna",POINT
Comune,Marzabotto,"Marzabotto, Bologna","{'type': 'Point', 'coordinates': [11.20315000000005, 44.34063000000003]}","Marzabotto, Emilia Romagna",POINT
Comune,Medicina,"Medicina, Bologna","{'type': 'Point', 'coordinates': [11.635630000000049, 44.477460000000065]}","Medicina, Emilia Romagna",POINT
Comune,Minerbio,"Minerbio, Bologna","{'type': 'Point', 'coordinates': [11.489370000000065, 44.62349000000006]}","Minerbio, Emilia Romagna",POINT
Comune,Molinella,"Molinella, Bologna","{'type': 'Point', 'coordinates': [11.673830000000066, 44.61860000000007]}","Molinella, Emilia Romagna",POINT
Comune,Monghidoro,"Monghidoro, Bologna","{'type': 'Point', 'coordinates': [11.31430000000006, 44.21930000000003]}","Monghidoro, Emilia Romagna",POINT
Comune,Imola,"Imola, Bologna","{'type': 'Point', 'coordinates': [11.711010000000044, 44.35787000000005]}","Imola, Emilia Romagna",POINT
Comune,Ozzano dell'Emilia,"Ozzano dell'Emilia, Bologna","{'type': 'Point', 'coordinates': [11.479880000000037, 44.443520000000035]}","Ozzano dell'Emilia, Emilia Romagna",POINT
Comune,Monte San Pietro,"Monte San Pietro, Bologna","{'type': 'Point', 'coordinates': [11.135060000000067, 44.43807000000004]}","Monte San Pietro, Emilia Romagna",POINT
Comune,Monterenzio,"Monterenzio, Bologna","{'type': 'Point', 'coordinates': [11.404750000000035, 44.32674000000003]}","Monterenzio, Emilia Romagna",POINT
Comune,Monzuno,"Monzuno, Bologna","{'type': 'Point', 'coordinates': [11.264340000000061, 44.280590000000075]}","Monzuno, Emilia Romagna",POINT
Comune,Mordano,"Mordano, Bologna","{'type': 'Point', 'coordinates': [11.810410000000047, 44.397890000000075]}","Mordano, Emilia Romagna",POINT
