alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Rittana,"Rittana, Cuneo","{'type': 'Point', 'coordinates': [7.399050000000045, 44.350790000000075]}","Rittana, Piemonte",POINT
Comune,Roaschia,"Roaschia, Cuneo","{'type': 'Point', 'coordinates': [7.45455000000004, 44.27016000000003]}","Roaschia, Piemonte",POINT
Comune,Robilante,"Robilante, Cuneo","{'type': 'Point', 'coordinates': [7.5096000000000345, 44.29643000000004]}","Robilante, Piemonte",POINT
Comune,Roburent,"Roburent, Cuneo","{'type': 'Point', 'coordinates': [7.891020000000026, 44.311540000000036]}","Roburent, Piemonte",POINT
Comune,Rocca de’Baldi,"Rocca de' Baldi, Cuneo","{'type': 'Point', 'coordinates': [7.760810000000049, 44.42361000000005]}","Rocca de’Baldi, Piemonte",POINT
Comune,Roccabruna,"Roccabruna, Cuneo","{'type': 'Point', 'coordinates': [7.340930000000071, 44.466800000000035]}","Roccabruna, Piemonte",POINT
Comune,Roccasparvera,"Roccasparvera, Cuneo","{'type': 'Point', 'coordinates': [7.441730000000064, 44.34087000000005]}","Roccasparvera, Piemonte",POINT
Comune,Roccavione,"Roccavione, Cuneo","{'type': 'Point', 'coordinates': [7.482410000000073, 44.315210000000036]}","Roccavione, Piemonte",POINT
Comune,Rossana,"Rossana, Cuneo","{'type': 'Point', 'coordinates': [7.43187000000006, 44.545870000000036]}","Rossana, Piemonte",POINT
Comune,Saluzzo (municipio di Castellar),"Castellar, Saluzzo, Cuneo","{'type': 'Point', 'coordinates': [7.44148000000007, 44.61918000000003]}","Saluzzo (municipio di Castellar), Piemonte",POINT
Comune,Sambuco,"Sambuco, Cuneo","{'type': 'Point', 'coordinates': [7.076560000000029, 44.33771000000007]}","Sambuco, Piemonte",POINT
Comune,Sampeyre,"Sampeyre, Cuneo","{'type': 'Point', 'coordinates': [7.185990000000061, 44.579480000000046]}","Sampeyre, Piemonte",POINT
Comune,San Damiano Macra,"San Damiano Macra, Cuneo","{'type': 'Point', 'coordinates': [7.25514000000004, 44.48887000000008]}","San Damiano Macra, Piemonte",POINT
Comune,SanFront,"Sanfront, Cuneo","{'type': 'Point', 'coordinates': [7.325550000000021, 44.64742000000007]}","SanFront, Piemonte",POINT
Comune,Stroppo,"Stroppo, Cuneo","{'type': 'Point', 'coordinates': [7.125210000000038, 44.50726000000003]}","Stroppo, Piemonte",POINT
Comune,Tarantasca,"Tarantasca, Cuneo","{'type': 'Point', 'coordinates': [7.540610000000072, 44.49607000000003]}","Tarantasca, Piemonte",POINT
Comune,Torre Mondovì,"Torre Mondovì, Cuneo","{'type': 'Point', 'coordinates': [7.899810000000059, 44.35242000000005]}","Torre Mondovì, Piemonte",POINT
Comune,Valdieri,"Valdieri, Cuneo","{'type': 'Point', 'coordinates': [7.400800000000061, 44.277900000000045]}","Valdieri, Piemonte",POINT
Comune,Valgrana,"Valgrana, Cuneo","{'type': 'Point', 'coordinates': [7.381590000000074, 44.41258000000005]}","Valgrana, Piemonte",POINT
Comune,Valloriate,"Valloriate, Cuneo","{'type': 'Point', 'coordinates': [7.373230000000035, 44.33791000000008]}","Valloriate, Piemonte",POINT
Comune,Venasca,"Venasca, Cuneo","{'type': 'Point', 'coordinates': [7.396540000000073, 44.56244000000004]}","Venasca, Piemonte",POINT
Comune,Vernante,"Vernante, Cuneo","{'type': 'Point', 'coordinates': [7.533240000000035, 44.24382000000003]}","Vernante, Piemonte",POINT
Comune,Vignolo,"Vignolo, Cuneo","{'type': 'Point', 'coordinates': [7.4755100000000425, 44.360880000000066]}","Vignolo, Piemonte",POINT
Comune,Villar San Costanzo,"Villar San Costanzo, Cuneo","{'type': 'Point', 'coordinates': [7.382880000000057, 44.480030000000056]}","Villar San Costanzo, Piemonte",POINT
