alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
Comune,Sampeyre,<0.10,<1,108.1,23,<0.04,<5,134,II° semestre 2019,7,<0.20,3.1,<1,3.7,<0.10,7.8,<1.0,90,<5.0,<5.0
Comune,San Damiano Macra,<0.10,<1,189.1,46.5,0.04,<5,273,II° semestre 2019,15,<0.20,8.8,<1,3.1,<0.10,7.9,<1.0,195,<3,54
Comune,SanFront,<0.10,<1,38.6,2.8,0.09,<5,28,II° semestre 2019,1,<0.20,<2.0,<1,3.2,<0.10,7.1,<1.0,35,<3,3.9
Comune,Stroppo,<0.10,<1,153,47.6,0.11,<5,221,II° semestre 2019,13,<0.20,2.1,<1,1.4,<0.10,7.9,<1.0,190,<3,10
Comune,Tarantasca,<0.10,1,205.9,50.5,<0.04,<5,249,II° semestre 2019,13,<0.20,2.1,11,3.3,<0.10,7.9,<1.0,175,3,13.5
Comune,Torre Mondovì,0.20,1,18.3,4.0,0.04,<5,35,II° semestre 2019,<2,<0.20,<2.0,<5,2.4,<0.10,6.5,<1.0,29,<3,<5.0
Comune,Valdieri,<0.10,<1,170.2,49.1,0.2,<5,214,II° semestre 2019,13,<0.20,<2.0,<1,1.4,<0.10,8,<1.0,140,<5.0,<5.0
Comune,Valgrana,<0.10,<1,208.7,48.4,0.13,<5,231,II° semestre 2019,13,<0.20,<2.0,<1,5.7,<0.10,7.9,<1.0,210,<3,10
Comune,Valloriate,<0.10,<1,155.6,53,0.04,<5,243,II° semestre 2019,14,<0.20,2.4,<1,2,<0.10,8.2,<1.0,180,<3,38.7
Comune,Venasca,<0.10,<1,504,<2.0,<0.04,<5,22,II° semestre 2019,1,<0.20,<2.0,<1,3.4,<0.10,6.5,<1.0,20,<3,<5
Comune,Vernante,<0.10,<1,215.5,58.8,0.16,<5,346,II° semestre 2019,15,<0.20,<2.0,<1,3,<0.10,7.8,<1.0,240,<3,84.3
Comune,Vignolo,<0.10,1,277.6,60.3,0.06,<5,275,II° semestre 2019,16,<0.20,2.1,<1,8.7,<0.10,7.9,<1.0,210,<3,11
Comune,Villar San Costanzo,<0.10,<1,203.7,7.9,0.2,<5,171,II° semestre 2019,11,<0.20,22.5,<1,4,<0.10,7.6,<1.0,100,3,6
