alias_address,alias_city,geocode,geometry,georeferencingString,type
F.P.- VIA BERENZI,Cremona,"Via Angelo Berenzi, 26100, Cremona","{'type': 'Point', 'coordinates': [10.05085255068008, 45.13026459533536]}","F.P.- VIA BERENZI, Cremona, Lombardia",POINT
F.P.- VIA BRESCIA,Cremona,"Via Brescia, 26100, Cremona","{'type': 'Point', 'coordinates': [10.032937099758385, 45.140462602347284]}","F.P.- VIA BRESCIA, Cremona, Lombardia",POINT
F.P.- VIA GIUSEPPINA,Cremona,"Via Giuseppina, 26100, Cremona","{'type': 'Point', 'coordinates': [10.039324117542401, 45.133617037480725]}","F.P.- VIA GIUSEPPINA, Cremona, Lombardia",POINT
F.P.- VIA NUVOLONE,Cremona,Cremona,"{'type': 'Point', 'coordinates': [10.015210000000025, 45.14241000000004]}","F.P.- VIA NUVOLONE, Cremona, Lombardia",POINT
F.P.- VIA S.ROCCO,Cremona,"Via San Rocco, 26100, Cremona","{'type': 'Point', 'coordinates': [10.044986882687928, 45.12456080031157]}","F.P.- VIA S.ROCCO, Cremona, Lombardia",POINT
F.P.- VIA TREBBIA,Cremona,"Via Trebbia, 26100, Cremona","{'type': 'Point', 'coordinates': [10.006771038276437, 45.134677241740626]}","F.P.- VIA TREBBIA, Cremona, Lombardia",POINT
F.P.- VIA VOSGI,Cremona,Cremona,"{'type': 'Point', 'coordinates': [10.015210000000025, 45.14241000000004]}","F.P.- VIA VOSGI, Cremona, Lombardia",POINT
F.P. - CREMOSANO - ( ZONA  ARTIGIANALE CREMA),Cremosano,"Cremosano, Cremona","{'type': 'Point', 'coordinates': [9.638270000000034, 45.39566000000008]}","CREMOSANO - ( ZONA  ARTIGIANALE CREMA), Cremosano, Lombardia",POINT
F.P. - CREMOSANO - VIA DELLA BASSA,Cremosano,"Via della Bassa, 26010, Cremosano, Cremona","{'type': 'Point', 'coordinates': [9.641379472421121, 45.39463224820993]}","CREMOSANO - VIA DELLA BASSA, Cremosano, Lombardia",POINT
F.P. - CROTTA D'ADDA - MARCONI,Crotta d'Adda,"Crotta d'Adda, Cremona","{'type': 'Point', 'coordinates': [9.854070000000036, 45.159740000000056]}","CROTTA D'ADDA - MARCONI, Crotta d'Adda, Lombardia",POINT
F.P. - Cumignano - V.TICENGO,Cumignano S/N,"Via Ticengo, 26020, Cumignano sul Naviglio, Cremona","{'type': 'Point', 'coordinates': [9.83665847012328, 45.363977286411945]}","Cumignano - V.TICENGO, Cumignano S/N, Lombardia",POINT
F.P. - DEROVERE - P.ZA S. GIORGIO,Derovere,"Derovere, Cremona","{'type': 'Point', 'coordinates': [10.246930000000077, 45.11062000000004]}","DEROVERE - P.ZA S. GIORGIO, Derovere, Lombardia",POINT
F.P. - POSTINO - V.VITT. EMANUELE,Dovera,"Via Vitt. Emanuele, 26010, Dovera, Cremona","{'type': 'Point', 'coordinates': [9.556812000000013, 45.35864099999999]}","POSTINO - V.VITT. EMANUELE, Dovera, Lombardia",POINT
F.P. - RONCADELLO - Via della Chiesa,Dovera,"Via della Chiesa, 26010, Dovera, Cremona","{'type': 'Point', 'coordinates': [9.531066307831482, 45.36454343843372]}","RONCADELLO - Via della Chiesa, Dovera, Lombardia",POINT
F.P. - DRIZZONA - V.TRENTO TRIESTE,Drizzona,"Via Trento e Trieste, 26034, Piadena Drizzona, Cremona","{'type': 'Point', 'coordinates': [10.354524197021288, 45.138388986328316]}","DRIZZONA - V.TRENTO TRIESTE, Drizzona, Lombardia",POINT
F.P. - PIAZZA MAGGIORE,Fiesco,"Piazza Maggiore, 26010, Fiesco, Cremona","{'type': 'Point', 'coordinates': [9.780262151894535, 45.33486156799731]}","PIAZZA MAGGIORE, Fiesco, Lombardia",POINT
F.P. - CORNALETO - VIA A.DIAZ,Formigara,"Via Armando Diaz, 26020, Formigara, Cremona","{'type': 'Point', 'coordinates': [9.753309572423536, 45.24335988756381]}","CORNALETO - VIA A.DIAZ, Formigara, Lombardia",POINT
F.P. - BINANUOVA - P.ZZA GARIBALDI,Gabbioneta Binanuova,"Piazza Giuseppe Garibaldi, 26030, Gabbioneta-Binanuova, Cremona","{'type': 'Point', 'coordinates': [10.179304710213703, 45.23162410453056]}","BINANUOVA - P.ZZA GARIBALDI, Gabbioneta Binanuova, Lombardia",POINT
F.P. - GABBIONETA - Via del PATRIOTA,Gabbioneta Binanuova,"Via del Patriota, 26030, Gabbioneta-Binanuova, Cremona","{'type': 'Point', 'coordinates': [10.220551273699078, 45.21551438362243]}","GABBIONETA - Via del PATRIOTA, Gabbioneta Binanuova, Lombardia",POINT
F.P. - CA' DE' QUINZANI - PASUBIO,Gadesco Pieve Delmona,"Ca De Quinzani, Gadesco-Pieve Delmona, Cremona","{'type': 'Point', 'coordinates': [10.132940000000076, 45.152090000000044]}","CA' DE' QUINZANI - PASUBIO, Gadesco Pieve Delmona, Lombardia",POINT
F.P. - PIEVE DELMONA - P.ZA CHIESA,Gadesco Pieve Delmona,"Pieve Delmona, Gadesco-Pieve Delmona, Cremona","{'type': 'Point', 'coordinates': [10.12716000000006, 45.16700000000003]}","PIEVE DELMONA - P.ZA CHIESA, Gadesco Pieve Delmona, Lombardia",POINT
F.P. - VIA BERLINGUER,Gadesco Pieve Delmona,"Via Enrico Berlinguer, 26030, Gadesco-Pieve Delmona, Cremona","{'type': 'Point', 'coordinates': [10.102376671745533, 45.154566150267506]}","VIA BERLINGUER, Gadesco Pieve Delmona, Lombardia",POINT
F.P. - ORTAGLIA,Genivolta,"Via Ortaglia, 26020, Genivolta, Cremona","{'type': 'Point', 'coordinates': [9.87993314228932, 45.33530868428721]}","ORTAGLIA, Genivolta, Lombardia",POINT
"F.P. - NOLLI (Via Nolli, 2 Gerre de' Caprioli)",Gerre de' Caprioli,"Via Vittorio Nolli 2, 26040, Gerre de' Caprioli, Cremona","{'type': 'Point', 'coordinates': [10.038845128336996, 45.10639926396987]}","NOLLI (Via Nolli, 2 Gerre de' Caprioli), Gerre de' Caprioli, Lombardia",POINT
F.P. - MARCONI,Gombito,"Via Guglielmo Marconi, 26020, Gombito, Cremona","{'type': 'Point', 'coordinates': [9.722555826139338, 45.26526425012047]}","MARCONI, Gombito, Lombardia",POINT
F.P. - LEVATA GR. - SCUOLE - V. Giovanni XXIII,Grontardo,"Levata, Grontardo, Cremona","{'type': 'Point', 'coordinates': [10.133440000000064, 45.198690000000056]}","LEVATA GR. - SCUOLE - V. Giovanni XXIII, Grontardo, Lombardia",POINT
F.P. - MUNICIPIO - P.ZZA ROMA,Grontardo,"Piazza Roma, 26044, Grontardo, Cremona","{'type': 'Point', 'coordinates': [10.150834561132733, 45.2013678339816]}","MUNICIPIO - P.ZZA ROMA, Grontardo, Lombardia",POINT
F.P. - CADUTI DELLA PATRIA,Grumello Cremonese,"Grumello Cremonese, Grumello Cremonese ed Uniti, Cremona","{'type': 'Point', 'coordinates': [9.866460000000075, 45.19392000000005]}","CADUTI DELLA PATRIA, Grumello Cremonese, Lombardia",POINT
F.P. - ZANENGO - P.ZA S. MATERNO,Grumello Cremonese,"Piazza San Materno, 26023, Grumello Cremonese ed Uniti, Cremona","{'type': 'Point', 'coordinates': [9.851836945876176, 45.21636638065064]}","ZANENGO - P.ZA S. MATERNO, Grumello Cremonese, Lombardia",POINT
F.P. - C/O USCITA IMPIANTO,Gussola,"Gussola, Cremona","{'type': 'Point', 'coordinates': [10.351880000000051, 45.01173000000006]}","C/O USCITA IMPIANTO, Gussola, Lombardia",POINT
F.P. - CIMITERO,Gussola,"Gussola, Cremona","{'type': 'Point', 'coordinates': [10.351880000000051, 45.01173000000006]}","CIMITERO, Gussola, Lombardia",POINT
F.P. - XIII MARTIRI - V.ROMA,Gussola,"Via 13 Martiri, 26040, Gussola, Cremona","{'type': 'Point', 'coordinates': [10.341535499999992, 45.01199249999999]}","XIII MARTIRI - V.ROMA, Gussola, Lombardia",POINT
F.P. - Isola - P. MATTEOTTI,Isola dovarese,"Piazza Giacomo Matteotti, 26031, Isola Dovarese, Cremona","{'type': 'Point', 'coordinates': [10.312137858671294, 45.17580863536882]}","Isola - P. MATTEOTTI, Isola dovarese, Lombardia",POINT
F.P. - P. MARCONI,Izano,"Piazza Guglielmo Marconi, 26010, Izano, Cremona","{'type': 'Point', 'coordinates': [9.754949250000017, 45.355401000000015]}","P. MARCONI, Izano, Lombardia",POINT
F.P. - I MAGGIO,Madignano,"Via I Maggio, 26020, Madignano, Cremona","{'type': 'Point', 'coordinates': [9.722150642917693, 45.348089456104326]}","I MAGGIO, Madignano, Lombardia",POINT
F.P. - RIPALTA VECCHIA - VAL SERIO,Madignano,"Ripalta Vecchia, Madignano, Cremona","{'type': 'Point', 'coordinates': [9.702620000000024, 45.33590000000004]}","RIPALTA VECCHIA - VAL SERIO, Madignano, Lombardia",POINT
F.P. - S. GIACOMO LOVARA - Via S.GIACOMO – MALAGNINO,Malagnino,"Via San Giacomo, 26030, Malagnino, Cremona","{'type': 'Point', 'coordinates': [10.093687861505892, 45.128770155730614]}","S. GIACOMO LOVARA - Via S.GIACOMO – MALAGNINO, Malagnino, Lombardia",POINT
F.P. - Martignana - CA' DEL FERRO,Martignana Po,"Martignana di Po, Cremona","{'type': 'Point', 'coordinates': [10.38292000000007, 45.011100000000056]}","Martignana - CA' DEL FERRO, Martignana Po, Lombardia",POINT
F.P. - MONTE - MATTEOTTI,Monte Cremasco,"Via Giacomo Matteotti, 26010, Monte Cremasco, Cremona","{'type': 'Point', 'coordinates': [9.572701500693247, 45.37947568916114]}","MONTE - MATTEOTTI, Monte Cremasco, Lombardia",POINT
F.P. - MORO,Montodine,"Via Aldo Moro, 26010, Montodine, Cremona","{'type': 'Point', 'coordinates': [9.704863492533622, 45.28750549278076]}","MORO, Montodine, Lombardia",POINT
F.P. - Via dei CAMPI,Montodine,"Via dei Campi, 26010, Montodine, Cremona","{'type': 'Point', 'coordinates': [9.708720177445361, 45.28011506547824]}","Via dei CAMPI, Montodine, Lombardia",POINT
F.P. - ROMA,Moscazzano,"Via Roma, 26010, Moscazzano, Cremona","{'type': 'Point', 'coordinates': [9.683547294295332, 45.292983393496876]}","ROMA, Moscazzano, Lombardia",POINT
F.P. - SOLAROLO MONASTEROLO - Via Riglio,Motta Baluffi,"Solarolo Monasterolo, Motta Baluffi, Cremona","{'type': 'Point', 'coordinates': [10.232790000000023, 45.06113000000005]}","SOLAROLO MONASTEROLO - Via Riglio, Motta Baluffi, Lombardia",POINT
F.P. - CIRCONVALL. SUD,Offanengo,"Offanengo, Cremona","{'type': 'Point', 'coordinates': [9.742080000000044, 45.37940000000003]}","CIRCONVALL. SUD, Offanengo, Lombardia",POINT
F.P. - F.LLI CERVI,Offanengo,"Via Fratelli Cervi, 26010, Offanengo, Cremona","{'type': 'Point', 'coordinates': [9.732952752743069, 45.376470919349664]}","F.LLI CERVI, Offanengo, Lombardia",POINT
F.P. - OSSOLARO - LAZZARI,Paderno Ponchielli,"Ossolaro, Paderno Ponchielli, Cremona","{'type': 'Point', 'coordinates': [9.943270000000041, 45.20640000000003]}","OSSOLARO - LAZZARI, Paderno Ponchielli, Lombardia",POINT
F.P. - CASCINE GANDINI - P.ZZA CHIESA,Palazzo Pignano,"Cascine Gandini, Palazzo Pignano, Cremona","{'type': 'Point', 'coordinates': [9.576340000000073, 45.404450000000054]}","CASCINE GANDINI - P.ZZA CHIESA, Palazzo Pignano, Lombardia",POINT
F.P. - P. MARCONI,Palazzo Pignano,"Via Guglielmo Marconi, 26020, Palazzo Pignano, Cremona","{'type': 'Point', 'coordinates': [9.569220315265666, 45.388864085497936]}","P. MARCONI, Palazzo Pignano, Lombardia",POINT
F.P. - SCANNABUE - MARCHESANI,Palazzo Pignano,"Scannabue, Palazzo Pignano, Cremona","{'type': 'Point', 'coordinates': [9.588070000000073, 45.39856000000003]}","SCANNABUE - MARCHESANI, Palazzo Pignano, Lombardia",POINT
F.P._FRAZ. NOSADELLO VIA MOLINO,Pandino,"Via Molino, 26025, Pandino, Cremona","{'type': 'Point', 'coordinates': [9.525888882587633, 45.40601266718093]}","F.P._FRAZ. NOSADELLO VIA MOLINO, Pandino, Lombardia",POINT
F.P. - BETTENESCO - DALLA CHIESA,Persico  Dosimo,"Bettenesco, Persico Dosimo, Cremona","{'type': 'Point', 'coordinates': [10.045750000000055, 45.18065000000007]}","BETTENESCO - DALLA CHIESA, Persico  Dosimo, Lombardia",POINT
F.P. - DOSIMO - MUNICIPIO - P.zza ROMA,Persico  Dosimo,"Piazza Roma, 26043, Persico Dosimo, Cremona","{'type': 'Point', 'coordinates': [10.104185868582487, 45.18471006757267]}","DOSIMO - MUNICIPIO - P.zza ROMA, Persico  Dosimo, Lombardia",POINT
F.P. - PERSICHELLO - GIARDINI di Via LARGO OSTIANO,Persico  Dosimo,"Via Largo Ostiano, 26043, Persico Dosimo, Cremona","{'type': 'Point', 'coordinates': [10.069905340254772, 45.16244323516506]}","PERSICHELLO - GIARDINI di Via LARGO OSTIANO, Persico  Dosimo, Lombardia",POINT
F.P. - PERSICO - CHIESA - P.zza Mons. AVOSANI,Persico  Dosimo,"Persico, Persico Dosimo, Cremona","{'type': 'Point', 'coordinates': [10.067610000000059, 45.17256000000003]}","PERSICO - CHIESA - P.zza Mons. AVOSANI, Persico  Dosimo, Lombardia",POINT
F.P. - PESCAROLO - P.zza GARIBALDI,Pescarolo,"Piazza Giuseppe Garibaldi, 26033, Pescarolo ed Uniti, Cremona","{'type': 'Point', 'coordinates': [10.186445176152793, 45.19536212953889]}","PESCAROLO - P.zza GARIBALDI, Pescarolo, Lombardia",POINT
F.P. - PIEVE TERZAGNI - P.ZA MARTIRI,Pescarolo,"Pieve Terzagni, Pescarolo ed Uniti, Cremona","{'type': 'Point', 'coordinates': [10.221590000000049, 45.18445000000003]}","PIEVE TERZAGNI - P.ZA MARTIRI, Pescarolo, Lombardia",POINT
F.P. - MONTICELLI R/O - BAROLI,Pessina Cremonese,"Pessina Cremonese, Cremona","{'type': 'Point', 'coordinates': [10.248100000000022, 45.18541000000005]}","MONTICELLI R/O - BAROLI, Pessina Cremonese, Lombardia",POINT
F.P. - PESSINA CR. - SCUOLE - Via MAGNINI,Pessina Cremonese,"Pessina Cremonese, Cremona","{'type': 'Point', 'coordinates': [10.248100000000022, 45.18541000000005]}","PESSINA CR. - SCUOLE - Via MAGNINI, Pessina Cremonese, Lombardia",POINT
F.P. - STILO DE' MARIANI - IV NOVEMBRE,Pessina Cremonese,"Stilo de' Mariani, Pessina Cremonese, Cremona","{'type': 'Point', 'coordinates': [10.253490000000056, 45.163080000000036]}","STILO DE' MARIANI - IV NOVEMBRE, Pessina Cremonese, Lombardia",POINT
F.P. - GIARDINI -V.DOSSO angolo V.CAVALLOTTI,Piadena,"Via Dosso & Via Felice Cavallotti, 26034, Piadena Drizzona, Cremona","{'type': 'Point', 'coordinates': [10.363936500000012, 45.131211]}","GIARDINI -V.DOSSO angolo V.CAVALLOTTI, Piadena, Lombardia",POINT
F.P. - PENSILE,Piadena,"Piadena, Piadena Drizzona, Cremona","{'type': 'Point', 'coordinates': [10.367020000000025, 45.13019000000003]}","PENSILE, Piadena, Lombardia",POINT
F.P. - S. PAOLO R/O,Piadena,"Piadena, Piadena Drizzona, Cremona","{'type': 'Point', 'coordinates': [10.367020000000025, 45.13019000000003]}","S. PAOLO R/O, Piadena, Lombardia",POINT
F.P.- P.ZZA DELLA PESA,Pianengo,"Piazza della Pesa, 26010, Pianengo, Cremona","{'type': 'Point', 'coordinates': [9.693208980953171, 45.399271304749554]}","F.P.- P.ZZA DELLA PESA, Pianengo, Lombardia",POINT
F.P. - PIERANICA - MARCONI,Pieranica,"Pieranica, Cremona","{'type': 'Point', 'coordinates': [9.614150000000052, 45.42595000000006]}","PIERANICA - MARCONI, Pieranica, Lombardia",POINT
F.P. - PIEVE D'OLMI - QUAINI,Pieve d'Olmi,"Pieve d'Olmi, Cremona","{'type': 'Point', 'coordinates': [10.123390000000029, 45.08970000000005]}","PIEVE D'OLMI - QUAINI, Pieve d'Olmi, Lombardia",POINT
F.P. - FERIE - CAMPO SPORTIVO - Via LAGO GERUNDO,Pizzighettone,"Ferie, Pizzighettone, Cremona","{'type': 'Point', 'coordinates': [9.788610000000062, 45.22178000000008]}","FERIE - CAMPO SPORTIVO - Via LAGO GERUNDO, Pizzighettone, Lombardia",POINT
F.P. - P. MERCATO,Pizzighettone,"Piazza Mercato, 26026, Pizzighettone, Cremona","{'type': 'Point', 'coordinates': [9.77853451592875, 45.186318627729726]}","P. MERCATO, Pizzighettone, Lombardia",POINT
F.P. - REGONA - P. DONATORI S.,Pizzighettone,"Regona, Pizzighettone, Cremona","{'type': 'Point', 'coordinates': [9.818810000000042, 45.20381000000003]}","REGONA - P. DONATORI S., Pizzighettone, Lombardia",POINT
F.P. - ROGGIONE - Via Privata FERRI,Pizzighettone,"Via Privata, 26026, Pizzighettone, Cremona","{'type': 'Point', 'coordinates': [9.808590393502786, 45.18415108144097]}","ROGGIONE - Via Privata FERRI, Pizzighettone, Lombardia",POINT
F.P. - CASALSIGONE - PIAZZA MONS. P.ROTA,Pozzaglio,"Casalsigone, Pozzaglio ed Uniti, Cremona","{'type': 'Point', 'coordinates': [10.029400000000066, 45.221160000000054]}","CASALSIGONE - PIAZZA MONS. P.ROTA, Pozzaglio, Lombardia",POINT
F.P. - CASTELNUOVO GHERARDI - VIA VERDI,Pozzaglio,"Castelnuovo Gherardi, Pozzaglio ed Uniti, Cremona","{'type': 'Point', 'coordinates': [10.067760000000021, 45.20601000000005]}","CASTELNUOVO GHERARDI - VIA VERDI, Pozzaglio, Lombardia",POINT
F.P. - EUROPA,Pozzaglio,"Via Europa, 26010, Pozzaglio ed Uniti, Cremona","{'type': 'Point', 'coordinates': [10.048603222638357, 45.20151146414195]}","EUROPA, Pozzaglio, Lombardia",POINT
F.P. - QUINTANO - P.ZZA GIOVANNI PAOLO II,Quintano,"Quintano, Cremona","{'type': 'Point', 'coordinates': [9.615860000000055, 45.41916000000003]}","QUINTANO - P.ZZA GIOVANNI PAOLO II, Quintano, Lombardia",POINT
F.P. - BOTTAIANO - DON GUERCILENA,Ricengo,"Bottaiano, Ricengo, Cremona","{'type': 'Point', 'coordinates': [9.740330000000029, 45.41533000000004]}","BOTTAIANO - DON GUERCILENA, Ricengo, Lombardia",POINT
F.P. - GHISETTI GIAVARINA,Ricengo,"Via Cavalier A. Ghisetti Giavarina, 26010, Ricengo, Cremona","{'type': 'Point', 'coordinates': [9.722583520489424, 45.40320652767529]}","GHISETTI GIAVARINA, Ricengo, Lombardia",POINT
F.P. - CHIESA - VIA S.FRANCESCO D'ASSISI,Ripalta Arpina,"Via San Francesco d'Assisi, 26010, Ripalta Arpina, Cremona","{'type': 'Point', 'coordinates': [9.731840236419101, 45.30194158341367]}","CHIESA - VIA S.FRANCESCO D'ASSISI, Ripalta Arpina, Lombardia",POINT
F.P. - BOLZONE - Via della LIBERTA',Ripalta Cremasca,"Via Libertà, 26010, Ripalta Cremasca, Cremona","{'type': 'Point', 'coordinates': [9.66127363969982, 45.33295397000934]}","BOLZONE - Via della LIBERTA', Ripalta Cremasca, Lombardia",POINT
F.P. - ROMA incr. V. 24 MAGGIO,Ripalta Cremasca,"Via 24 Maggio, 26010, Ripalta Cremasca, Cremona","{'type': 'Point', 'coordinates': [9.68756777871788, 45.33312232279608]}","ROMA incr. V. 24 MAGGIO, Ripalta Cremasca, Lombardia",POINT
F.P. - S. MICHELE - FONTANONI,Ripalta Cremasca,"Via Fontanoni, 26010, Ripalta Cremasca, Cremona","{'type': 'Point', 'coordinates': [9.686023467231427, 45.34165023960999]}","S. MICHELE - FONTANONI, Ripalta Cremasca, Lombardia",POINT
F.P. - CENTRO SPORTIVO - Via CREMONESI,Ripalta Guerina,"Via Padre Alfredo Cremonesi, 26010, Ripalta Guerina, Cremona","{'type': 'Point', 'coordinates': [9.706626567341718, 45.307317364040514]}","CENTRO SPORTIVO - Via CREMONESI, Ripalta Guerina, Lombardia",POINT
F.P. - RIVAROLO DEL RE - BRUGNOLO,Rivarolo del Re,"Brugnolo, Rivarolo del Re ed Uniti, Cremona","{'type': 'Point', 'coordinates': [10.495810000000063, 45.03386000000006]}","RIVAROLO DEL RE - BRUGNOLO, Rivarolo del Re, Lombardia",POINT
F.P. -fraz. Villanova - VIA MARCONI,Rivarolo del Re,"Via Guglielmo Marconi, 46018, Sabbioneta, Mantova","{'type': 'Point', 'coordinates': [10.535772976708156, 45.029987547520136]}","F.P. -fraz. Villanova - VIA MARCONI, Rivarolo del Re, Lombardia",POINT
F.P. - P.ZZA V. EMANUELE,Rivolta d'Adda,"Piazza Vittorio Emanuele, 26027, Rivolta d'Adda, Cremona","{'type': 'Point', 'coordinates': [9.512574806284762, 45.47047272931354]}","P.ZZA V. EMANUELE, Rivolta d'Adda, Lombardia",POINT
F.P. - PONTE VECCHIO,Rivolta d'Adda,"Viale Ponte Vecchio, 26027, Rivolta d'Adda, Cremona","{'type': 'Point', 'coordinates': [9.501479458362136, 45.473679781117575]}","PONTE VECCHIO, Rivolta d'Adda, Lombardia",POINT
F.P. - MONASTEROLO - CHIESA -V.CAIROLI,Robecco d'Oglio,"Monasterolo, Robecco d'Oglio, Cremona","{'type': 'Point', 'coordinates': [10.041590000000042, 45.27111000000008]}","MONASTEROLO - CHIESA -V.CAIROLI, Robecco d'Oglio, Lombardia",POINT
F.P. - VIA MARTIRI DELLA LIBERTA',Robecco d'Oglio,"Via Martiri della Libertà, 26010, Robecco d'Oglio, Cremona","{'type': 'Point', 'coordinates': [10.079028863374095, 45.26400570099898]}","VIA MARTIRI DELLA LIBERTA', Robecco d'Oglio, Lombardia",POINT
F.P. - ALBERA,Romanengo,"Via Albera, 26014, Romanengo, Cremona","{'type': 'Point', 'coordinates': [9.78838533905824, 45.37600483047087]}","ALBERA, Romanengo, Lombardia",POINT
F.P. - XXV APRILE,Romanengo,"Via 25 Aprile, 26014, Romanengo, Cremona","{'type': 'Point', 'coordinates': [9.779145888299894, 45.377379326012864]}","XXV APRILE, Romanengo, Lombardia",POINT
F.P. - S. LATINO - TERNI,S.Latino di Castelleone,"Via I. Terni, 26012, Castelleone, Cremona","{'type': 'Point', 'coordinates': [9.753067935656793, 45.265478747164295]}","S. LATINO - TERNI, S.Latino di Castelleone, Lombardia",POINT
F.P. - SALVIROLA - V.VITTORIA,Salvirola,"Via Vittoria, 26010, Salvirola, Cremona","{'type': 'Point', 'coordinates': [9.780067345658495, 45.34951335309876]}","SALVIROLA - V.VITTORIA, Salvirola, Lombardia",POINT
F.P. - P.ZA EUROPA,San Bassano,"Piazza Europa, 26020, San Bassano, Cremona","{'type': 'Point', 'coordinates': [9.809086340494414, 45.24479450843985]}","P.ZA EUROPA, San Bassano, Lombardia",POINT
F.P. - FAVERZANI,San Daniele Po,"Via Faverzani, 26046, San Daniele Po, Cremona","{'type': 'Point', 'coordinates': [10.177561319625905, 45.066344382994096]}","FAVERZANI, San Daniele Po, Lombardia",POINT
F.P. - S.GIOVANNI - VIA MATTEOTTI,San Giovanni in Croce,"Via Giacomo Matteotti, 26037, San Giovanni in Croce, Cremona","{'type': 'Point', 'coordinates': [10.373934567016418, 45.0756411314098]}","S.GIOVANNI - VIA MATTEOTTI, San Giovanni in Croce, Lombardia",POINT
F.P. - ZONA INDUSTRIALE - V. CASTELLETTI,San Giovanni in Croce,"Via Castelletti, 26037, San Giovanni in Croce, Cremona","{'type': 'Point', 'coordinates': [10.374666771833192, 45.06856157920888]}","ZONA INDUSTRIALE - V. CASTELLETTI, San Giovanni in Croce, Lombardia",POINT
F.P. - CASTELPONZONE - V.FORNACE,San Martino del Lago,"Via Fornace, 26040, Scandolara Ravara, Cremona","{'type': 'Point', 'coordinates': [10.309317226795871, 45.06033959197292]}","CASTELPONZONE - V.FORNACE, San Martino del Lago, Lombardia",POINT
F.P. - S. MARTINO DEL LAGO - P.ZA ITALIA,San Martino del Lago,"San Martino del Lago, Cremona","{'type': 'Point', 'coordinates': [10.315290000000061, 45.07090000000005]}","S. MARTINO DEL LAGO - P.ZA ITALIA, San Martino del Lago, Lombardia",POINT
F.P. - Piazzale ITALIA,Scandolara Ravara,"Piazza Italia, 26040, Scandolara Ravara, Cremona","{'type': 'Point', 'coordinates': [10.301256350850215, 45.052229735085035]}","Piazzale ITALIA, Scandolara Ravara, Lombardia",POINT
F.P. - SCANDOLARA R.O. - VIA UMBERTO I,Scandolara Ripa d'Oglio,"Via Umberto I, 26047, Scandolara Ripa d'Oglio, Cremona","{'type': 'Point', 'coordinates': [10.156370743608143, 45.222058292731994]}","SCANDOLARA R.O. - VIA UMBERTO I, Scandolara Ripa d'Oglio, Lombardia",POINT
F.P. - BINENGO,Sergnano,"Via Binengo, 26010, Sergnano, Cremona","{'type': 'Point', 'coordinates': [9.70516640311241, 45.42372538911296]}","BINENGO, Sergnano, Lombardia",POINT
F.P. - CASANOVA M. - V. MIGLIOLI,Sesto Cremonese,"Sesto Cremonese, Sesto ed Uniti, Cremona","{'type': 'Point', 'coordinates': [9.913360000000068, 45.176690000000065]}","CASANOVA M. - V. MIGLIOLI, Sesto Cremonese, Lombardia",POINT
F.P. - CORTETANO - V. TRIPOLI,Sesto Cremonese,"Sesto Cremonese, Sesto ed Uniti, Cremona","{'type': 'Point', 'coordinates': [9.913360000000068, 45.176690000000065]}","CORTETANO - V. TRIPOLI, Sesto Cremonese, Lombardia",POINT
F.P. - LUIGNANO - VIA CIBOLDI,Sesto Cremonese,"Luignano, Sesto ed Uniti, Cremona","{'type': 'Point', 'coordinates': [9.903860000000066, 45.215490000000045]}","LUIGNANO - VIA CIBOLDI, Sesto Cremonese, Lombardia",POINT
F.P. - SESTO - P.ZA GARIBALDI,Sesto Cremonese,"Piazza Giuseppe Garibaldi, 26028, Sesto ed Uniti, Cremona","{'type': 'Point', 'coordinates': [9.915183001738814, 45.17664139527907]}","SESTO - P.ZA GARIBALDI, Sesto Cremonese, Lombardia",POINT
F.P. - RIPARI - GIUSEPPINA,Solarolo Rainerio,"Via Giuseppina, 26030, Solarolo Rainerio, Cremona","{'type': 'Point', 'coordinates': [10.349246879052451, 45.081744227431464]}","RIPARI - GIUSEPPINA, Solarolo Rainerio, Lombardia",POINT
F.P. - S. LORENZO AROLDO - P.ZZA CAMILLA,Solarolo Rainerio,"San Lorenzo Aroldo, Solarolo Rainerio, Cremona","{'type': 'Point', 'coordinates': [10.345790000000022, 45.072820000000036]}","S. LORENZO AROLDO - P.ZZA CAMILLA, Solarolo Rainerio, Lombardia",POINT
F.P - ISENGO - VIA NUOVA,Soncino,"Via Nuova, 26029, Soncino, Cremona","{'type': 'Point', 'coordinates': [9.841682069419466, 45.418490999999996]}","F.P - ISENGO - VIA NUOVA, Soncino, Lombardia",POINT
F.P. - BASTIONI ANTICA ROCCA,Soncino,Antica Rocca,"{'type': 'Point', 'coordinates': [9.869879977783032, 45.399469948929614]}","BASTIONI ANTICA ROCCA, Soncino, Lombardia",POINT
F.P. - GALLIGNANO - VIA AMBROGIO BENZONI,Soncino,"Via Ambrogio Benzoni, 26029, Soncino, Cremona","{'type': 'Point', 'coordinates': [9.836549990166708, 45.437598933139626]}","GALLIGNANO - VIA AMBROGIO BENZONI, Soncino, Lombardia",POINT
F.P. - VIA I MAGGIO - ZONA INDUSTRIALE,Soncino,Zona Industriale Soncino,"{'type': 'Point', 'coordinates': [9.85450000000003, 45.386010000000056]}","VIA I MAGGIO - ZONA INDUSTRIALE, Soncino, Lombardia",POINT
F.P. - VILLACAMPAGNA - VIA MAGGIORE,Soncino,"Villacampagna, Soncino, Cremona","{'type': 'Point', 'coordinates': [9.858640000000037, 45.37196000000006]}","VILLACAMPAGNA - VIA MAGGIORE, Soncino, Lombardia",POINT
