alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
Fontana Piazza S.Marco,Albaredo per San Marco,<0.05,1.9,30.7,5.5,<0.010,0.6,56,Analisi effettuata il 30/01/2019,2.1(1.2),<0.10,1.7,<0.5,2.1,<0.05,7.1,1.4,42,2.7,7.9
Fontana Via Caselle,Albosaggia,<0.05,1.1,73.2,19.8,<0.010,<0.5,150,Analisi effettuata il 24/07/2019,7.3(4.1),<0.10,5.7,<0.5,2.4,<0.05,7.6,1.3,113,2.0,22.8
Fontana Via Coltra,Albosaggia,<0.05,0.9,69.3,18.9,<0.010,1.0,146,Analisi effettuata il 24/07/2019,7.0(3.9),0.10,5.6,<0.5,1.9,<0.05,7.5,1.3,110,2.5,20.7
Fontana Via Moia,Albosaggia,<0.05,0.6,35.6,9.8,<0.010,0.6,86,Analisi effettuata il 24/07/2019,3.6(2.0),<0.10,2.9,<0.5,1.6,<0.05,7.3,1.0,65,2.6,16.4
Fontana Loc.tà Ca' Boscacci,Albosaggia,<0.05,<0.5,18.2,3.1,<0.010,2.0,44,Analisi effettuata il 24/07/2019,1.7(0.9),<0.10,2.3,<0.5,1.7,<0.05,7.0,0.8,33,1.9,5.3
Fontana Via Vanoni,Andalo Valtellino,<0.05,0.5,21.0,5.3,<0.010,<0.5,48,Analisi effettuata il 03/07/2019,1.8(1.0),<0.10,1.1,<0.5,3.9,<0.05,7.5,1.3,36,1.4,6.6
Fontana loc. Dosso,Aprica,<0.05,5.0,27.7,7.2,<0.010,0.6,64,Analisi effettuata il 16/07/2019,2.7(1.5),<0.10,2.3,2.3,1.0,<0.05,7.1,0.5,48,1.8,12.9
Fontana Via Liscedo,Aprica,<0.05,6.9,28.3,7.3,<0.010,0.6,64,Analisi effettuata il 16/07/2019,2.8(1.6),<0.10,2.3,<0.5,1.0,<0.05,7.2,0.5,48,1.8,13.2
Fontana Via Europa-S.Pietro,Aprica,<0.05,7.0,28.7,7.4,<0.010,0.6,64,Analisi effettuata il 16/07/2019,2.8(1.6),<0.10,2.3,<0.5,1.0,<0.05,7.2,0.5,48,1.8,13.4
Fontana Via Italia,Aprica,<0.05,5.9,32.4,8.2,<0.010,1.2,77,Analisi effettuata il 16/07/2018,3.0(1.7),<0.10,2.4,0.6,1.1,<0.05,7.4,0.8,58,2.2,15.0
Fontana Via Liscidini,Aprica,<0.05,6.0,30.8,8.0,<0.010,0.9,77,Analisi effettuata il 16/07/2018,3.0(1.7),<0.10,2.4,1.7,1.0,<0.05,7.4,0.5,58,1.9,15.0
Fontana Via Morano,Ardenno,<0.05,<0.5,23.3,6.7,<0.010,<0.5,58,Analisi effettuata il 08/08/2019,2.2(1.2),<0.10,1.2,<0.5,2.9,<0.05,7.4,1.6,44,1.9,7.1
Fontana Via Visconti Venosta / Via Guasto,Ardenno,<0.05,<0.5,23.3,6.9,<0.010,<0.5,56,Analisi effettuata il 08/08/2019,2.2(1.2),<0.10,1.2,<0.5,2.9,<0.05,7.4,1.5,42,1.8,6.9
Fontana Loc Gaggio,Ardenno,<0.05,<0.5,32.4,11.1,<0.010,0.8,82,Analisi effettuata il 08/08/2019,3.6(2.0),0.13,1.9,<0.5,2.6,<0.05,7.3,2.3,62,2.9,10.5
Fontana Loc. Biolo,Ardenno,<0.05,<0.5,24.8,7.1,<0.010,<0.5,58,Analisi effettuata il 08/08/2019,2.3(1.3),<0.10,1.2,<0.5,2.8,<0.05,7.5,1.4,44,1.7,6.8
Fontana Loc. Masino,Ardenno,<0.05,<0.5,22.6,6.8,<0.010,<0.5,57,Analisi effettuata il 08/08/2019,2.2(1.2),<0.10,1.3,<0.5,3.0,<0.05,7.4,1.8,43,1.8,7.0
Fontana Via Roma,Bema,<0.05,0.9,18.8,3.4,<0.010,0.5,34,Analisi effettuata il 25/07/2019,1.2(0.7),<0.10,0.9,2.2,2.8,<0.05,7.0,0.9,26,1.9,4.5
Fontana Centro (Municipio),Berbenno,<0.05,0.5,45.3,14.6,<0.010,<0.5,98,Analisi effettuata il 29/07/2019,4.6(2.6),<0.10,2.2,<0.5,1.2,<0.05,7.8,1.5,74,0.9,13.6
Fontana Loc. Polaggia (Chiesa),Berbenno,<0.05,0.5,45.7,14.6,<0.010,<0.5,99,Analisi effettuata il 29/07/2019,4.6(2.6),<0.10,2.2,<0.5,1.2,<0.05,7.9,1.4,74,0.9,13.6
Fontana Loc. Pedemonte,Berbenno,<0.05,<0.5,34.8,14.9,<0.010,<0.5,86,Analisi effettuata il 29/07/2019,4.2(2.3),<0.10,1.1,<0.5,0.9,<0.05,7.7,1.6,65,1.3,16.2
Fontana Loc. Prato Maslino,Berbenno,<0.05,<0.5,41.3,13.8,<0.010,<0.5,87,Analisi effettuata il 29/07/2019,3.9(2.2),<0.10,1.0,<0.5,3.0,<0.05,7.6,1.4,65,1.8,7.4
Fontana Piazza Vanoni (Municipio),Bianzone,<0.05,0.6,31.2,8.7,<0.010,<0.5,92,Analisi effettuata il 20/08/2019,3.5(2.0),0.17,3.3,0.6,1.0,<0.05,7.5,1.7,69,2.8,18.6
Fontana Loc. Prada,Bianzone,<0.05,<0.5,33.0,9.2,<0.010,0.5,97,Analisi effettuata il 20/08/2019,3.7(2.1),0.17,3.5,<0.5,1.0,<0.05,7.5,1.8,73,2.9,19.7
Fontana Piazza Crocefisso,Bormio,<0.05,1.1,31.4,29.0,<0.010,<0.5,224,Analisi effettuata il 23/07/2019,10.5(5.9),0.13,8.6,1.5,1.0,<0.05,7.6,0.8,168,2.4,90.5
Fontana Via Alberti,Bormio,<0.05,1.4,33.5,28.8,<0.010,<0.5,231,Analisi effettuata il 23/07/2019,11.1(6.2),0.15,9.4,2.7,1.0,<0.05,7.7,0.7,173,2.2,87.2
Fontana Via Milano,Bormio,<0.05,2.7,34.6,33.3,<0.010,0.5,231,Analisi effettuata il 23/07/2019,14.2(7.9),0.25,14.3,1.1,1.1,<0.05,7.7,0.5,173,1.2,64.7
Fontana Via Martiri 16 Giugno,Buglio in Monte,<0.05,<0.5,27.8,10.3,<0.010,0.6,78,Analisi effettuata il 08/08/2019,3.4(1.9),0.10,2.1,<0.5,2.2,<0.05,7.4,2.1,59,2.7,12.3
Fontana Loc. Ere,Buglio in Monte,<0.05,<0.5,34.0,8.9,<0.010,<0.5,76,Analisi effettuata il 08/08/2019,3.2(1.8),<0.10,2.4,<0.5,1.9,<0.05,7.5,1.4,57,1.8,8.2
Fontana Loc. Villapinta (Piazza Botterini),Buglio in Monte,<0.05,<0.5,33.6,8.5,<0.010,0.5,76,Analisi effettuata il 08/08/2019,3.1(1.7),<0.10,2.4,<0.5,1.9,<0.05,7.5,1.5,57,1.8,8.3
Fontana Via Livrio,Caiolo,<0.05,<0.5,42.3,10.1,<0.010,0.5,85,Analisi effettuata il 24/07/2019,3.6(2.0),<0.10,2.7,<0.5,3.7,<0.05,7.6,1.3,64,1.9,9.1
Fontana Loc. Bachet,Caiolo,<0.05,<0.5,39.7,10.1,<0.010,0.5,84,Analisi effettuata il 24/07/2019,3.6(2.0),<0.10,2.7,1.7,4.6,<0.05,7.6,1.5,63,1.9,10.7
Fontana Loc.Palù,Caiolo,<0.05,<0.5,22.4,14.2,<0.010,0.6,138,Analisi effettuata il 24/07/2019,5.4(3.0),0.22,4.6,<0.5,3.1,<0.05,7.5,3.1,104,2.7,42.6
Fontana Loc. S. Bernardo,Caiolo,<0.05,<0.5,33.6,10.6,<0.010,0.8,97,Analisi effettuata il 24/07/2019,3.8(2.1),0.12,2.9,<0.5,7.0,<0.05,7.4,2.3,73,2.7,18.7
Fontana Via Tini,Campodolcino,<0.05,4.3,26.0,9.8,<0.010,0.8,78,Analisi effettuata il 28/08/2019,3.1(1.7),<0.10,1.5,<0.5,3.5,<0.05,7.3,1.0,59,1.3,12.1
Fontana Loc. Fraciscio (Casa Don Guanella),Campodolcino,<0.05,3.7,38.0,12.6,<0.010,<0.5,93,Analisi effettuata il 28/08/2019,3.9(2.2),<0.10,1.9,<0.5,1.7,<0.05,7.6,1.2,70,1.2,12.3
Fontana Loc. Gualdera,Campodolcino,<0.05,5.3,50.6,24.8,<0.010,<0.5,200,Analisi effettuata il 28/08/2019,8.6(4.8),<0.10,5.8,<0.5,2.1,<0.05,7.8,2.3,150,1.2,51.4
Fontana Loc. Corti,Campodolcino,<0.05,1.8,84.1,23.7,<0.010,<0.5,160,Analisi effettuata il 28/08/2019,7.9(4.4),<0.10,4.7,<0.5,2.2,<0.05,8.0,1.3,120,0.7,7.5
Fontana Loc. Prestone (Via de Lè),Campodolcino,<0.05,<0.5,77.0,25.4,<0.010,<0.5,157,Analisi effettuata il 28/08/2019,7.1(4.0),<0.10,1.9,<0.5,5.3,<0.05,7.9,3.1,118,1.0,8.7
Fontana Loc. Motta,Campodolcino,<0.05,6.1,24.6,12.0,<0.010,<0.5,86,Analisi effettuata il 28/08/2019,3.6(2.0),<0.10,1.4,0.5,1.3,<0.05,7.6,0.6,65,0.7,18.9
Fontana Loc. Splughetta,Campodolcino,<0.05,2.1,75.7,17.0,<0.010,<0.5,135,Analisi effettuata il 28/08/2019,6.8(3.8),<0.10,6.3,<0.5,0.9,<0.05,8.1,1.1,101,0.5,5.5
Fontana Loc. Starleggia,Campodolcino,<0.05,0.7,79.5,19.1,<0.010,<0.5,143,Analisi effettuata il 28/08/2019,7.0(3.9),<0.10,5.5,<0.5,1.0,<0.05,8.0,0.5,107,<0.5,3.7
Fontana loc. S. Elisabetta,Caspoggio,<0.05,1.1,119.5,51.2,<0.010,<0.5,334,Analisi effettuata il 16/09/2019,16.9(9.4),0.13,10.1,<0.5,2.2,<0.05,7.7,4.5,251,1.3,63.9
Fontana via Don Gatti,Caspoggio,<0.05,4.2,56.9,25.7,<0.010,<0.5,184,Analisi effettuata il 16/09/2019,8.7(4.9),<0.10,5.5,<0.5,1.4,<0.05,8.0,2.0,138,1.5,41.3
Fontana Centro (Chiesa),Castello dell'Acqua,<0.05,1.6,33.6,6.7,<0.010,<0.5,57,Analisi effettuata il 08/01/2019,2.4(1.3),<0.10,1.8,<0.5,4.0,<0.05,7.3,<0.5,43,1.1,1.9
Fontana Via Cavallari,Castello dell'Acqua,<0.05,6.2,42.9,16.4,<0.010,<0.5,89,Analisi effettuata il 10/07/2019,4.9(2.7),<0.10,1.9,<0.5,4.5,<0.05,7.5,0.5,67,0.9,8.1
Fontana loc. Baghetto,Castello dell'Acqua,<0.05,6.4,43.9,14.2,<0.010,<0.5,89,Analisi effettuata il 10/07/2019,4.3(2.4),<0.10,1.9,<0.5,4.4,<0.05,7.5,0.5,67,1.0,8.1
Fontana loc. Piazzola,Castello dell'Acqua,<0.05,3.4,53.9,13.5,<0.010,<0.5,91,Analisi effettuata il 10/07/2019,4.8(2.7),<0.10,3.5,<0.5,3.6,<0.05,7.8,<0.5,68,1.3,3.7
Fontana Centro (Chiesa S. Rocco),Castione Andevenno,<0.05,2.8,60.9,24.6,<0.010,0.6,158,Analisi effettuata il 29/07/2019,7.3(4.1),<0.10,2.8,<0.5,0.9,<0.05,8.0,1.4,119,2.1,28.6
Fontana Loc. Moroni,Castione Andevenno,<0.05,3.0,61.1,24.5,<0.010,0.6,158,Analisi effettuata il 29/07/2019,7.3(4.1),<0.10,2.8,<0.5,0.8,<0.05,7.9,1.4,119,2.1,28.2
Fontana Via Roma (Chiesa),Cedrasco,<0.05,<0.5,16.2,3.1,<0.010,<0.5,35,Analisi effettuata il 01/07/2019,1.2(0.7),<0.10,1.1,<0.5,1.2,<0.05,7.0,0.8,26,1.4,4.9
Fontana Centro,Cercino,<0.05,<0.5,37.6,8.9,<0.010,0.5,69,Analisi effettuata il 09/07/2019,2.6(1.5),<0.10,1.0,<0.5,2.0,<0.05,7.8,2.6,52,2.8,5.3
Fontana Loc.tà Piussogno (parco giochi),Cercino,<0.05,<0.5,38.4,8.7,<0.010,0.5,64,Analisi effettuata il 15/01/2019,2.6(1.5),<0.10,1.0,<0.5,1.5,<0.05,7.6,2.3,48,2.7,4.6
Fontana Loc.tà Piussogno (via alla Chiesa),Cercino,<0.05,<0.5,38.9,8.8,<0.010,0.5,69,Analisi effettuata il 09/07/2019,2.6(1.5),<0.10,1.0,<0.5,2.0,<0.05,7.6,2.4,52,2.7,5.3
Fontana Via S.Giovanni,Chiavenna,<0.05,1.8,43.3,33.4,<0.010,0.8,210,Analisi effettuata il 11/09/2019,9.9(5.5),0.16,3.9,<0.5,2.4,<0.05,7.5,1.4,158,1.6,56.0
Fontana Via IV Novembre (Cimitero),Chiavenna,<0.05,1.6,104.6,14.2,<0.010,0.6,237,Analisi effettuata il 11/09/2019,12.2(6.8),<0.10,20.9,<0.5,4.3,<0.05,8.0,1.8,178,0.9,26.2
Fontana Loc. S.Carlo (Via Campedello),Chiavenna,<0.05,1.0,33.3,16.2,<0.010,0.5,129,Analisi effettuata il 11/09/2019,4.8(2.7),0.82,1.8,<0.5,1.9,<0.05,7.5,2.9,97,3.2,27.9
Fontana Loc. Bette (Via Barini),Chiavenna,<0.05,1.6,45.1,34.9,<0.010,1.1,236,Analisi effettuata il 11/09/2019,10.4(5.8),0.15,4.0,<0.5,2.7,<0.05,7.5,1.5,177,1.7,66.6
Fontana Loc. Pianazzola,Chiavenna,<0.05,2.0,44.5,34.9,<0.010,0.9,213,Analisi effettuata il 11/09/2019,10.4(5.8),0.16,4.1,<0.5,2.8,<0.05,7.5,1.5,160,1.7,58.2
Fontana Via Roma,Chiesa in Valmalenco,<0.05,0.6,31.5,8.1,<0.010,<0.5,67,Analisi effettuata il 16/09/2019,2.9(1.6),<0.10,2.1,<0.5,1.0,<0.05,7.4,<0.5,50,0.7,6.8
Fontana Loc. Primolo,Chiesa in Valmalenco,<0.05,0.5,33.5,5.8,<0.010,<0.5,60,Analisi effettuata il 16/09/2019,2.7(1.5),<0.10,3.0,<0.5,2.4,<0.05,7.9,<0.5,45,0.8,2.5
Vasca Loc. Dosselli,Chiesa in Valmalenco,<0.05,<0.5,33.6,4.5,<0.010,<0.5,64,Analisi effettuata il 16/09/2019,3.2(1.8),<0.10,5.0,<0.5,1.7,<0.05,7.6,<0.5,48,<0.5,2.7
Fontana Loc. Faldrini,Chiesa in Valmalenco,<0.05,0.6,30.9,8.1,<0.010,<0.5,68,Analisi effettuata il 16/09/2019,2.9(1.6),<0.10,2.2,<0.5,1.0,<0.05,7.4,<0.5,51,0.7,6.6
Fontana Loc. Curlo,Chiesa in Valmalenco,<0.05,0.6,30.3,8.2,<0.010,<0.5,68,Analisi effettuata il 16/09/2019,3.0(1.7),<0.10,2.2,<0.5,1.0,<0.05,7.4,<0.5,51,0.7,6.6
Fontana Loc. Cà rotte,Chiesa in Valmalenco,<0.05,<0.5,47.4,9.8,<0.010,<0.5,91,Analisi effettuata il 16/09/2019,4.5(2.5),<0.10,4.9,<0.5,0.6,<0.05,7.6,0.6,68,0.5,5.2
Fontana Loc. Chiareggio,Chiesa in Valmalenco,<0.05,<0.5,47.7,16.7,<0.010,<0.5,105,Analisi effettuata il 16/09/2019,4.5(2.5),<0.10,0.9,<0.5,2.3,<0.05,7.6,1.1,79,0.5,8.9
Fontana Loc. Bracciascia case Sem,Chiesa in Valmalenco,<0.05,1.6,38.4,8.3,<0.010,<0.5,75,Analisi effettuata il 16/09/2019,3.6(2.0),<0.10,3.8,<0.5,0.9,<0.05,7.8,<0.5,56,<0.5,5.0
Fontana Piazza Quadrio,Chiuro,<0.05,8.7,62.8,18.0,<0.010,<0.5,131,Analisi effettuata il 12/08/2019,5.9(3.3),0.24,3.4,<0.5,2.1,<0.05,7.8,1.6,98,2.5,15.9
Fontana Loc.Castionetto (Vicolo S. Gregorio),Chiuro,<0.05,4.6,64.3,17.3,<0.010,0.5,131,Analisi effettuata il 12/08/2019,5.8(3.2),0.23,3.7,<0.5,1.8,<0.05,7.8,1.7,98,3.1,18.7
Fontana Via Roma (Chiesa),Cino,<0.05,<0.5,55.6,10.9,<0.010,0.8,88,Analisi effettuata il 09/07/2019,3.5(2.0),<0.10,2.0,<0.5,2.3,<0.05,7.8,2.7,66,3.3,4.7
Fontana loc. Poira,Civo,<0.05,<0.5,15.6,3.5,<0.010,<0.5,30,Analisi effettuata il 21/08/2019,0.9(0.5),<0.10,<0.5,<0.5,2.0,<0.05,7.0,1.0,23,1.2,1.5
Fontana Loc. S. Croce,Civo,<0.05,<0.5,26.8,6.1,<0.010,<0.5,46,Analisi effettuata il 21/08/2019,1.9(1.1),<0.10,0.9,<0.5,1.7,<0.05,7.6,1.8,35,1.8,2.9
Fontana Loc. Vallate,Civo,<0.05,<0.5,13.9,3.4,<0.010,<0.5,28,Analisi effettuata il 21/08/2019,0.8(0.4),<0.10,<0.5,<0.5,2.7,<0.05,7.3,1.0,21,1.1,1.4
Fontana Civo Centro,Civo,<0.05,<0.5,25.8,5.2,<0.010,<0.5,46,Analisi effettuata il 21/08/2019,1.7(0.9),<0.10,0.9,<0.5,1.7,<0.05,7.5,1.8,35,1.8,2.9
Fontana Loc. Cadelsasso,Civo,<0.05,<0.5,25.9,7.9,<0.010,0.6,63,Analisi effettuata il 21/08/2019,2.3(1.3),<0.10,0.8,<0.5,5.9,<0.05,7.4,1.2,47,2.5,5.8
Fontana Loc. Cevo,Civo,<0.05,<0.5,35.5,8.3,<0.010,0.7,82,Analisi effettuata il 21/08/2019,2.9(1.6),<0.10,2.0,<0.5,1.1,<0.05,7.5,1.8,62,3.6,11.3
Fontana Loc. Selvetta,Colorina,<0.05,<0.5,16.8,3.9,<0.010,0.6,65,Analisi effettuata il 01/07/2019,2.0(1.1),0.12,2.5,<0.5,3.1,<0.05,7.1,1.8,49,3.1,13.1
Fontana Loc. Valle Ovest (Via ai Camparei),Colorina,<0.05,<0.5,17.3,3.9,<0.010,0.5,62,Analisi effettuata il 01/07/2019,2.0(1.1),0.11,2.4,<0.5,2.6,<0.05,7.1,1.7,47,2.9,13.5
Fontana Loc. Valle Est (Via Garibaldi),Colorina,<0.05,<0.5,9.8,2.6,<0.010,<0.5,24,Analisi effettuata il 01/07/2019,0.9(0.5),<0.10,0.6,<0.5,2.2,<0.05,7.0,0.7,18,0.7,3.0
Fontana Via Stelvio/Via Don Provino,Cosio Valtellino,<0.05,5.9,25.9,6.4,<0.010,<0.5,65,Analisi effettuata il 09/07/2019,2.4(1.3),0.20,1.9,<0.5,3.5,<0.05,7.3,1.4,49,3.0,10.1
Fontana Loc.Regoledo (Via Adda),Cosio Valtellino,<0.05,1.4,26.3,6.1,<0.010,0.5,65,Analisi effettuata il 09/07/2019,2.3(1.3),0.13,2.0,<0.5,3.2,<0.05,7.5,1.2,49,3.1,10.6
Fontana Loc. Piagno (Via Grande),Cosio Valtellino,<0.05,0.9,28.9,6.0,<0.010,<0.5,63,Analisi effettuata il 09/07/2019,2.3(1.3),0.12,1.9,<0.5,3.6,<0.05,7.4,1.2,47,2.8,10.0
Fontana Loc. Sacco (Piazza S. Lorenzo),Cosio Valtellino,<0.05,<0.5,18.4,3.0,<0.010,<0.5,36,Analisi effettuata il 09/07/2019,1.3(0.7),<0.10,1.3,<0.5,1.3,<0.05,7.2,0.8,27,2.5,5.6
Fontana Loc. Mellarolo (Via Ronchi),Cosio Valtellino,<0.05,<0.5,24.7,3.7,<0.010,0.7,58,Analisi effettuata il 09/07/2019,1.6(0.9),0.12,1.7,<0.5,0.9,<0.05,7.2,1.5,44,4.4,9.4
Fontana Via Battisti (Municipio vecchio),Dazio,<0.05,<0.5,25.1,7.7,<0.010,<0.5,62,Analisi effettuata il 21/08/2019,2.3(1.3),<0.10,0.8,<0.5,5.8,<0.05,7.3,1.2,47,2.3,5.7
Fontana Via della Battaglia (dietro Municipio),Delebio,<0.05,6.1,39.7,11.1,<0.010,0.6,82,Analisi effettuata il 03/07/2019,3.4(1.9),0.40,1.6,0.8,2.2,<0.05,7.4,1.1,62,2.7,12.2
Fontana Loc. La Motta,Delebio,<0.05,8.1,22.3,13.2,<0.010,<0.5,86,Analisi effettuata il 15/10/2019,3.7(2.1),<0.10,1.0,<0.5,1.6,<0.05,7.3,0.7,65,1.3,19.0
Fontana loc. Ossiccio,Delebio,<0.05,9.3,23.4,13.2,<0.010,<0.5,85,Analisi effettuata il 15/10/2019,3.7(2.1),<0.10,1.0,1.6,1.6,<0.05,7.3,0.7,64,1.3,19.2
Fontana Via Roma/Via Cavour,Dubino,<0.05,<0.5,43.5,9.3,<0.010,0.5,66,Analisi effettuata il 03/07/2019,2.6(1.5),<0.10,0.6,<0.5,2.6,<0.05,7.6,1.8,50,2.3,5.4
Fontana Loc. Nuova Olonio (Via Valeriana),Dubino,<0.05,<0.5,35.2,10.1,<0.010,0.6,73,Analisi effettuata il 04/07/2019,2.9(1.6),<0.10,1.0,<0.5,4.0,<0.05,7.4,1.9,55,2.4,5.6
Fontana Via Piano (Loc.tà Molino),Faedo Valtellino,<0.05,3.3,53.1,15.2,<0.010,0.7,106,Analisi effettuata il 08/07/2019,5.1(2.8),<0.10,3.1,<0.5,2.0,<0.05,7.6,0.6,80,2.2,12.6
Fontana Via Roma,Forcola,<0.05,<0.5,20.1,4.0,<0.010,0.6,65,Analisi effettuata il 01/07/2019,2.1(1.2),0.13,2.6,<0.5,3.1,<0.05,7.2,1.8,49,3.3,13.2
Fontana Via Cedrasco (Lavatoio),Fusine,<0.05,<0.5,17.0,4.4,<0.010,<0.5,36,Analisi effettuata il 01/07/2019,1.5(0.8),<0.10,1.0,<0.5,1.4,<0.05,7.1,<0.5,27,0.8,4.3
Fontana Via Cedrasco (Centro),Fusine,<0.05,<0.5,20.3,4.6,<0.010,<0.5,44,Analisi effettuata il 07/01/2019,1.6(0.9),<0.10,1.0,<0.5,2.0,<0.05,7.2,<0.5,33,0.8,5.2
Fontana Piazza Pizzo Tre Signori,Gerola Alta,<0.05,3.5,26.0,6.4,<0.010,<0.5,50,Analisi effettuata il 30/07/2019,2.3(1.3),<0.10,1.7,<0.5,2.2,<0.05,7.4,0.5,38,1.2,3.7
Fontana Via Rasega,Gerola Alta,<0.05,0.6,13.3,3.3,<0.010,1.2,35,Analisi effettuata il 30/07/2019,1.2(0.7),<0.10,1.0,<0.5,1.9,<0.05,6.9,1.1,26,2.0,4.8
Fontana Loc. Pescegallo (Piazzale),Gerola Alta,<0.05,2.1,21.6,5.0,<0.010,<0.5,40,Analisi effettuata il 30/07/2019,1.9(1.1),<0.10,1.7,0.5,2.6,<0.05,7.4,<0.5,30,0.6,2.2
Fontana Loc. Fenile,Gerola Alta,<0.05,3.6,27.3,6.8,<0.010,<0.5,54,Analisi effettuata il 30/07/2019,2.4(1.3),<0.10,1.8,0.5,2.0,<0.05,7.5,0.5,41,1.3,4.1
Fontana Loc. Piana di Fenile (Albergo Pineta),Gerola Alta,<0.05,5.2,33.5,8.0,<0.010,<0.5,59,Analisi effettuata il 30/07/2019,2.8(1.6),<0.10,2.0,<0.5,2.1,<0.05,7.8,<0.5,44,0.9,3.2
Fontana Loc. Cassinelle,Gerola Alta,<0.05,3.8,24.9,6.3,<0.010,<0.5,51,Analisi effettuata il 30/07/2019,2.2(1.2),<0.10,1.6,<0.5,2.4,<0.05,7.4,0.5,38,1.2,3.8
Fontana Loc.tà Laveggiolo,Gerola Alta,<0.05,2.7,18.5,6.5,<0.010,<0.5,49,Analisi effettuata il 30/07/2019,2.0(1.1),<0.10,0.8,<0.5,1.9,<0.05,7.2,0.9,37,1.4,8.0
Fontana Loc. Castello,Gerola Alta,<0.05,1.8,15.2,4.4,<0.010,<0.5,41,Analisi effettuata il 30/07/2019,1.5(0.8),<0.10,0.9,<0.5,1.8,<0.05,7.0,1.1,31,1.7,6.7
Fontana Loc.tà Ravizze,Gerola Alta,<0.05,0.7,13.3,3.1,<0.010,<0.5,31,Analisi effettuata il 30/07/2019,1.0(0.6),<0.10,0.6,<0.5,1.1,<0.05,7.1,0.8,23,1.4,3.6
Fontana Loc.tà Tegie,Gerola Alta,<0.05,<0.5,15.4,2.8,<0.010,0.8,36,Analisi effettuata il 30/07/2019,1.2(0.7),<0.10,1.2,<0.5,1.7,<0.05,7.2,1.3,27,1.9,3.9
Fontana Loc.tà Nasoncio,Gerola Alta,<0.05,<0.5,13.3,2.1,<0.010,0.8,29,Analisi effettuata il 30/07/2019,0.9(0.5),<0.10,0.8,<0.5,1.7,<0.05,7.0,1.0,22,1.9,3.9
Fontana Piazza S.Martino,Gordona,<0.05,0.9,17.7,5.0,<0.010,<0.5,43,Analisi effettuata il 04/09/2019,1.5(0.8),0.17,0.5,<0.5,2.0,<0.05,7.5,0.5,32,0.9,4.5
Fontana Loc. Menarola - Bortolotto,Gordona,<0.05,1.0,15.5,3.6,<0.010,<0.5,45,Analisi effettuata il 04/09/2019,1.3(0.7),0.11,0.9,<0.5,2.2,<0.05,7.4,1.2,34,1.6,6.2
Fontana Loc. Biessa,Gordona,<0.05,<0.5,7.7,2.0,<0.010,<0.5,22,Analisi effettuata il 04/09/2019,0.4(0.2),<0.10,<0.5,<0.5,1.7,<0.05,7.0,0.5,17,0.6,3.2
Fontana Loc. Ravoledo,Grosio,<0.05,1.6,26.0,20.3,<0.010,<0.5,156,Analisi effettuata il 05/08/2019,6.5(3.6),0.25,3.5,1.2,1.3,<0.05,7.4,0.9,117,1.8,48.8
Fontana Via Valorsa,Grosio,<0.05,6.8,83.7,33.7,<0.010,1.6,277,Analisi effettuata il 05/08/2019,12.5(7.0),0.40,9.9,<0.5,2.6,<0.05,8.0,1.9,208,4.8,62.2
Fontana Via Fojanini (Cimitero),Grosio,<0.05,7.0,86.0,44.1,<0.010,1.7,282,Analisi effettuata il 05/08/2019,15.3(8.5),0.39,10.5,<0.5,2.7,<0.05,8.0,2.0,212,5.0,62.6
Fontana Loc. Tiolo,Grosio,<0.05,1.8,60.1,18.9,<0.010,<0.5,143,Analisi effettuata il 05/08/2019,6.1(3.4),0.30,3.3,<0.5,3.2,<0.05,8.0,1.8,107,2.7,16.8
